poke,correct,pellet,datetime,segment
3,0,0,2018-10-01 17:25:04.179758,2
1,1,1,2018-10-01 17:25:32.075266,2
3,0,0,2018-10-01 17:25:50.892648,2
1,1,0,2018-10-01 17:26:12.881906,2
1,1,0,2018-10-01 17:26:14.651438,2
2,0,0,2018-10-01 17:26:30.533273,2
1,1,0,2018-10-01 17:27:27.422922,2
1,1,0,2018-10-01 17:27:33.562570,2
1,1,1,2018-10-01 17:27:48.544016,2
1,1,0,2018-10-01 17:28:25.681711,2
1,1,0,2018-10-01 17:29:37.654367,2
1,1,0,2018-10-01 17:30:10.320383,2
1,1,0,2018-10-01 17:30:19.294992,2
1,1,1,2018-10-01 17:30:21.096750,2
1,1,0,2018-10-01 17:30:43.586008,2
1,1,0,2018-10-01 17:30:44.120188,2
2,0,0,2018-10-01 18:00:11.955148,2
3,0,0,2018-10-01 18:00:27.302805,2
1,1,0,2018-10-01 18:01:28.197336,2
1,1,0,2018-10-01 18:01:30.966867,2
1,1,1,2018-10-01 18:01:31.466867,2
1,1,0,2018-10-01 18:01:32.335031,2
3,0,0,2018-10-01 18:01:37.573312,2
1,1,0,2018-10-01 18:02:19.782297,2
1,1,0,2018-10-01 18:02:23.486398,2
3,0,0,2018-10-01 18:02:26.588938,2
2,0,0,2018-10-01 18:02:48.977609,2
3,0,0,2018-10-01 18:02:50.413156,2
1,1,0,2018-10-01 18:03:13.936594,2
1,1,1,2018-10-01 18:03:21.044016,2
2,0,0,2018-10-01 18:03:30.519602,2
1,1,0,2018-10-01 18:03:35.825266,2
1,1,0,2018-10-01 18:03:42.999094,2
1,1,0,2018-10-01 18:04:32.115305,2
2,0,0,2018-10-01 18:04:50.599680,2
2,0,0,2018-10-01 18:04:51.401438,2
1,1,0,2018-10-01 18:05:09.051828,2
2,0,0,2018-10-01 18:05:09.819406,2
3,0,0,2018-10-01 18:05:24.299875,2
1,1,1,2018-10-01 18:05:53.830148,2
1,1,0,2018-10-01 18:06:07.476633,2
3,0,0,2018-10-01 18:06:13.816477,2
3,0,0,2018-10-01 18:06:20.355539,2
2,0,0,2018-10-01 18:06:21.658273,2
3,0,0,2018-10-01 18:06:27.462961,2
1,1,0,2018-10-01 18:06:28.764719,2
1,1,0,2018-10-01 18:06:33.336008,2
1,1,0,2018-10-01 18:06:34.603586,2
2,0,0,2018-10-01 18:07:30.559641,2
2,0,0,2018-10-01 18:07:31.694406,2
3,0,0,2018-10-01 18:07:35.365305,2
1,1,1,2018-10-01 18:07:59.855539,2
1,1,0,2018-10-01 18:08:42.097727,2
1,1,0,2018-10-01 18:08:43.166086,2
1,1,0,2018-10-01 18:09:02.819406,2
1,1,0,2018-10-01 18:09:03.653391,2
1,1,1,2018-10-01 18:09:30.613352,2
3,0,0,2018-10-01 18:09:49.532297,2
1,1,0,2018-10-01 18:10:02.946359,2
1,1,0,2018-10-01 18:10:03.879953,2
