poke,correct,pellet,datetime,segment
1,1,0,2018-10-01 14:52:41.771066,2
3,0,0,2018-10-01 14:52:45.575021,2
3,0,0,2018-10-01 14:52:56.652902,2
1,1,1,2018-10-01 14:53:00.088938,2
1,1,0,2018-10-01 14:53:02.158029,2
3,0,0,2018-10-01 14:55:05.080881,2
1,1,0,2018-10-01 14:55:29.338938,2
2,0,0,2018-10-01 14:55:30.172922,2
1,1,0,2018-10-01 14:55:50.426096,2
3,0,0,2018-10-01 14:56:02.405100,2
3,0,0,2018-10-01 14:56:03.171945,2
3,0,0,2018-10-01 14:56:03.439035,2
2,0,0,2018-10-01 14:56:04.040109,2
2,0,0,2018-10-01 14:56:36.705881,2
2,0,0,2018-10-01 14:57:27.190012,2
1,1,0,2018-10-01 14:57:45.375070,2
1,1,1,2018-10-01 14:58:07.796945,2
1,1,0,2018-10-01 14:58:13.436105,2
2,0,0,2018-10-01 14:59:19.936105,2
1,1,0,2018-10-01 14:59:27.743967,2
1,1,0,2018-10-01 14:59:42.724924,2
2,0,0,2018-10-01 14:59:44.427072,2
2,0,0,2018-10-01 15:00:30.172922,2
1,1,0,2018-10-01 16:39:33.816477,2
2,0,0,2018-10-01 16:40:09.152414,2
3,0,0,2018-10-01 16:40:27.737375,2
1,1,1,2018-10-01 16:40:48.223703,2
1,1,0,2018-10-01 16:41:25.194406,2
1,1,0,2018-10-01 16:41:36.505930,2
3,0,0,2018-10-01 16:42:09.372141,2
2,0,0,2018-10-01 16:42:38.001047,2
2,0,0,2018-10-01 16:42:40.302805,2
1,1,0,2018-10-01 16:42:54.617258,2
1,1,0,2018-10-01 16:42:54.917062,2
2,0,0,2018-10-01 16:43:36.626047,2
3,0,0,2018-10-01 16:43:38.260812,2
3,0,0,2018-10-01 16:43:38.861398,2
3,0,0,2018-10-01 16:43:40.596750,2
3,0,0,2018-10-01 16:44:05.554758,2
2,0,0,2018-10-01 16:44:08.390695,2
1,1,1,2018-10-01 16:44:19.869211,2
1,1,0,2018-10-01 16:44:22.905344,2
1,1,0,2018-10-01 16:45:38.114328,2
1,1,0,2018-10-01 16:45:43.319406,2
3,0,0,2018-10-01 16:46:16.486398,2
2,0,0,2018-10-01 16:46:17.253000,2
1,1,0,2018-10-01 16:46:32.267648,2
3,0,0,2018-10-01 16:47:08.470773,2
2,0,0,2018-10-01 16:47:09.004953,2
3,0,0,2018-10-01 16:47:26.521555,2
1,1,1,2018-10-01 16:47:55.652414,2
2,0,0,2018-10-01 16:48:45.267648,2
1,1,0,2018-10-01 16:49:11.160227,2
1,1,0,2018-10-01 16:49:42.924875,2
1,1,0,2018-10-01 16:49:50.400461,2
2,0,0,2018-10-01 16:49:53.236398,2
1,1,0,2018-10-01 16:49:55.437570,2
1,1,1,2018-10-01 16:49:56.072336,2
2,0,0,2018-10-01 16:49:58.274484,2
3,0,0,2018-10-01 16:49:59.007883,2
2,0,0,2018-10-01 16:50:00.877023,2
1,1,0,2018-10-01 16:50:01.444406,2
2,0,0,2018-10-01 16:50:02.912180,2
1,1,0,2018-10-01 16:50:06.048898,2
1,1,0,2018-10-01 16:50:11.586984,2
1,1,0,2018-10-01 16:50:13.522531,2
1,1,1,2018-10-01 16:50:13.722727,2
2,0,0,2018-10-01 16:50:15.257883,2
1,1,0,2018-10-01 16:50:16.459055,2
1,1,0,2018-10-01 16:50:39.983469,2
2,0,0,2018-10-01 16:50:41.317453,2
2,0,0,2018-10-01 16:51:18.754953,2
1,1,0,2018-10-01 16:51:22.659250,2
2,0,0,2018-10-01 16:51:23.826242,2
2,0,0,2018-10-01 16:51:24.961008,2
3,0,0,2018-10-01 16:51:25.294992,2
1,1,0,2018-10-01 16:51:44.948312,2
2,0,0,2018-10-01 16:51:46.181711,2
3,0,0,2018-10-01 16:51:51.253977,2
1,1,1,2018-10-01 16:51:51.687570,2
2,0,0,2018-10-01 16:51:53.221750,2
1,1,0,2018-10-01 16:52:03.733469,2
1,1,0,2018-10-01 16:53:04.827219,2
2,0,0,2018-10-01 16:53:25.448312,2
1,1,0,2018-10-01 16:53:26.682688,2
2,0,0,2018-10-01 16:53:28.216867,2
1,1,0,2018-10-01 16:53:43.131906,2
3,0,0,2018-10-01 16:53:50.406320,2
2,0,0,2018-10-01 16:54:00.515695,2
1,1,1,2018-10-01 16:54:02.517648,2
2,0,0,2018-10-01 16:54:05.354562,2
2,0,0,2018-10-01 16:54:06.221750,2
3,0,0,2018-10-01 16:54:14.229562,2
3,0,0,2018-10-01 16:54:26.141672,2
3,0,0,2018-10-01 16:54:51.067453,2
1,1,0,2018-10-01 16:55:26.101633,2
2,0,0,2018-10-01 16:55:27.803781,2
2,0,0,2018-10-01 16:55:28.770578,2
3,0,0,2018-10-01 16:56:56.793039,2
2,0,0,2018-10-01 16:57:45.041086,2
2,0,0,2018-10-01 16:57:46.842844,2
1,1,0,2018-10-01 16:57:49.746164,2
1,1,0,2018-10-01 16:57:51.948312,2
3,0,0,2018-10-01 16:57:57.419992,2
2,0,0,2018-10-01 16:57:58.553781,2
1,1,0,2018-10-01 17:00:50.926828,2
1,1,1,2018-10-01 17:04:26.542062,2
1,1,0,2018-10-01 17:06:23.693430,2
2,0,0,2018-10-01 17:06:24.827219,2
2,0,0,2018-10-01 17:06:26.395578,2
3,0,0,2018-10-01 17:06:41.744211,2
3,0,0,2018-10-01 17:06:51.454172,2
1,1,0,2018-10-01 17:10:27.102609,2
1,1,0,2018-10-01 17:10:28.538156,2
1,1,0,2018-10-01 17:10:30.073312,2
1,1,1,2018-10-01 17:12:22.184641,2
2,0,0,2018-10-01 17:13:49.739328,2
2,0,0,2018-10-01 17:14:02.285227,2
3,0,0,2018-10-01 17:14:02.952219,2
1,1,0,2018-10-01 17:15:08.183664,2
3,0,0,2018-10-01 17:15:14.324289,2
2,0,0,2018-10-01 17:15:31.574289,2
2,0,0,2018-10-01 17:15:56.532297,2
3,0,0,2018-10-01 17:16:20.022531,2
1,1,0,2018-10-01 17:16:31.868234,2
3,0,0,2018-10-01 17:16:49.819406,2
1,1,0,2018-10-01 17:16:57.794016,2
2,0,0,2018-10-01 17:16:59.495188,2
3,0,0,2018-10-01 17:17:09.304758,2
2,0,0,2018-10-01 17:17:21.651438,2
3,0,0,2018-10-01 17:18:09.564523,2
3,0,0,2018-10-01 17:18:10.265695,2
1,1,0,2018-10-01 17:18:11.967844,2
1,1,1,2018-10-01 17:18:17.172922,2
1,1,0,2018-10-01 17:18:17.839914,2
2,0,0,2018-10-01 17:18:19.208078,2
2,0,0,2018-10-01 17:18:41.864328,2
1,1,0,2018-10-01 17:18:42.999094,2
1,1,0,2018-10-01 17:19:25.507883,2
1,1,0,2018-10-01 17:19:26.409250,2
1,1,1,2018-10-01 17:19:27.843820,2
1,1,0,2018-10-01 18:04:07.490305,2
3,0,0,2018-10-01 18:04:21.270578,2
3,0,0,2018-10-01 18:04:28.343820,2
3,0,0,2018-10-01 18:04:29.311594,2
1,1,0,2018-10-01 18:04:40.323312,2
3,0,0,2018-10-01 18:04:44.527414,2
2,0,0,2018-10-01 18:05:02.544992,2
3,0,0,2018-10-01 18:05:05.847727,2
3,0,0,2018-10-01 18:05:26.268625,2
2,0,0,2018-10-01 18:05:27.070383,2
1,1,0,2018-10-01 18:06:04.106516,2
2,0,0,2018-10-01 18:06:06.709055,2
2,0,0,2018-10-01 18:06:08.310617,2
3,0,0,2018-10-01 18:06:08.745188,2
3,0,0,2018-10-01 18:06:31.567453,2
1,1,0,2018-10-01 18:07:23.018625,2
2,0,0,2018-10-01 18:07:24.186594,2
2,0,0,2018-10-01 18:07:25.622141,2
3,0,0,2018-10-01 18:07:26.221750,2
3,0,0,2018-10-01 18:07:32.594797,2
1,1,1,2018-10-01 18:07:40.836984,2
2,0,0,2018-10-01 18:07:41.603586,2
2,0,0,2018-10-01 18:07:47.142648,2
1,1,0,2018-10-01 18:07:51.647531,2
2,0,0,2018-10-01 18:08:37.660227,2
1,1,0,2018-10-01 18:08:38.427805,2
1,1,0,2018-10-01 18:10:22.264719,2
1,1,0,2018-10-01 18:10:27.070383,2
2,0,0,2018-10-01 18:10:28.170969,2
1,1,1,2018-10-01 18:10:49.959055,2
3,0,0,2018-10-01 18:10:58.234445,2
1,1,0,2018-10-01 18:11:06.743234,2
2,0,0,2018-10-01 18:11:08.544016,2
1,1,0,2018-10-01 18:11:09.078195,2
1,1,0,2018-10-01 18:11:10.312570,2
3,0,0,2018-10-01 18:11:19.122141,2
1,1,0,2018-10-01 18:11:48.884836,2
1,1,1,2018-10-01 18:12:30.460031,2
1,1,0,2018-10-01 18:12:32.761789,2
1,1,0,2018-10-01 18:12:59.688547,2
1,1,0,2018-10-01 18:13:03.925852,2
3,0,0,2018-10-01 18:13:07.530344,2
2,0,0,2018-10-01 18:13:24.914133,2
1,1,0,2018-10-01 18:13:49.171945,2
1,1,1,2018-10-01 18:13:49.638742,2
2,0,0,2018-10-01 18:13:50.472727,2
3,0,0,2018-10-01 18:14:00.650461,2
1,1,0,2018-10-01 18:14:35.517648,2
2,0,0,2018-10-01 18:17:57.886789,2
1,1,0,2018-10-01 18:18:02.825266,2
1,1,0,2018-10-01 18:18:03.725656,2
1,1,0,2018-10-01 18:18:12.100656,2
1,1,1,2018-10-01 18:18:12.669016,2
3,0,0,2018-10-01 18:18:19.375070,2
1,1,0,2018-10-01 18:18:21.677805,2
1,1,0,2018-10-01 18:18:23.679758,2
2,0,0,2018-10-01 18:18:24.614328,2
1,1,0,2018-10-01 18:18:25.480539,2
1,1,0,2018-10-01 18:18:34.324289,2
3,0,0,2018-10-01 18:19:06.122141,2
3,0,0,2018-10-01 18:19:28.844797,2
3,0,0,2018-10-01 18:19:29.746164,2
2,0,0,2018-10-01 18:19:30.145578,2
2,0,0,2018-10-01 18:20:19.162180,2
1,1,1,2018-10-01 18:20:25.034250,2
3,0,0,2018-10-01 18:20:46.289133,2
1,1,0,2018-10-01 18:20:52.060617,2
1,1,0,2018-10-01 18:20:55.198312,2
2,0,0,2018-10-01 18:20:57.599680,2
2,0,0,2018-10-01 18:20:58.800852,2
1,1,0,2018-10-01 18:21:09.412180,2
2,0,0,2018-10-01 18:21:11.179758,2
1,1,0,2018-10-01 18:21:48.418039,2
1,1,1,2018-10-01 18:23:53.209055,2
1,1,0,2018-10-01 18:24:12.094797,2
2,0,0,2018-10-01 18:24:12.528391,2
3,0,0,2018-10-01 18:24:13.562570,2
2,0,0,2018-10-01 18:24:17.367258,2
1,1,0,2018-10-01 18:24:24.172922,2
1,1,0,2018-10-01 18:24:47.196359,2
2,0,0,2018-10-01 18:24:49.399484,2
2,0,0,2018-10-01 18:25:34.911203,2
3,0,0,2018-10-01 18:26:14.049875,2
1,1,0,2018-10-01 18:26:25.194406,2
3,0,0,2018-10-01 18:26:31.000070,2
1,1,1,2018-10-01 18:26:32.502023,2
1,1,0,2018-10-01 18:26:36.438547,2
2,0,0,2018-10-01 18:26:37.306711,2
3,0,0,2018-10-01 18:26:56.626047,2
3,0,0,2018-10-01 18:28:36.258859,2
1,1,0,2018-10-01 18:28:45.434641,2
2,0,0,2018-10-01 18:28:46.435617,2
2,0,0,2018-10-01 18:28:46.935617,2
3,0,0,2018-10-01 18:28:47.836984,2
3,0,0,2018-10-01 18:28:49.471750,2
3,0,0,2018-10-01 18:28:58.414133,2
3,0,0,2018-10-01 18:29:00.783273,2
2,0,0,2018-10-01 18:29:01.451242,2
3,0,0,2018-10-01 18:29:16.064523,2
3,0,0,2018-10-01 18:29:21.136789,2
