poke,correct,pellet,datetime,segment
3,0,0,2018-12-10 17:13:25.916090,2
2,0,0,2018-12-10 17:13:28.018141,2
3,0,0,2018-12-10 17:14:55.706129,2
1,1,0,2018-12-10 17:15:11.420973,2
1,1,0,2018-12-10 17:15:17.693922,2
3,0,0,2018-12-10 17:16:47.817945,2
3,0,0,2018-12-10 17:17:01.498121,2
1,1,0,2018-12-10 17:17:07.104078,2
3,0,0,2018-12-10 17:17:12.008863,2
3,0,0,2018-12-10 17:18:05.062086,2
1,1,0,2018-12-10 17:18:29.119215,2
1,1,1,2018-12-10 17:18:34.458082,2
2,0,0,2018-12-10 17:18:36.493238,2
2,0,0,2018-12-10 17:18:37.060133,2
3,0,0,2018-12-10 17:20:43.954176,2
3,0,0,2018-12-10 17:20:51.961988,2
3,0,0,2018-12-10 17:20:52.962965,2
3,0,0,2018-12-10 17:21:20.791090,2
3,0,0,2018-12-10 17:21:48.118238,2
3,0,0,2018-12-10 17:22:18.181227,2
3,0,0,2018-12-10 17:22:32.129469,2
1,1,0,2018-12-10 17:23:14.304273,2
1,1,0,2018-12-10 17:23:15.939039,2
2,0,0,2018-12-10 17:23:16.906812,2
3,0,0,2018-12-10 17:23:39.362867,2
3,0,0,2018-12-10 17:23:49.038648,2
1,1,0,2018-12-10 17:24:08.225172,2
2,0,0,2018-12-10 17:24:08.592359,2
3,0,0,2018-12-10 17:24:38.889234,2
1,1,0,2018-12-10 17:25:52.396070,2
3,0,0,2018-12-10 17:26:16.652906,2
3,0,0,2018-12-10 17:26:54.457594,2
3,0,0,2018-12-10 17:27:02.331617,2
3,0,0,2018-12-10 17:27:26.489820,2
1,1,1,2018-12-10 17:28:23.981031,2
1,1,0,2018-12-10 17:28:32.154859,2
1,1,0,2018-12-10 17:31:46.516188,2
3,0,0,2018-12-10 17:33:31.421461,2
3,0,0,2018-12-10 17:33:33.289625,2
3,0,0,2018-12-10 17:33:38.261305,2
3,0,0,2018-12-10 17:33:40.397047,2
1,1,0,2018-12-10 17:34:22.806227,2
2,0,0,2018-12-10 17:34:24.007398,2
3,0,0,2018-12-10 17:34:35.385328,2
3,0,0,2018-12-10 17:34:59.775953,2
1,1,0,2018-12-10 17:58:36.093336,2
3,0,0,2018-12-10 17:58:48.571852,2
3,0,0,2018-12-10 17:59:12.495680,2
1,1,1,2018-12-10 17:59:40.257398,2
3,0,0,2018-12-10 18:00:38.348219,2
3,0,0,2018-12-10 18:01:19.890211,2
2,0,0,2018-12-10 18:01:29.832594,2
3,0,0,2018-12-10 18:01:34.137281,2
3,0,0,2018-12-10 18:04:08.357984,2
2,0,0,2018-12-10 18:05:17.894117,2
3,0,0,2018-12-10 18:06:27.731031,2
1,1,0,2018-12-10 18:06:38.407789,2
1,1,0,2018-12-10 18:06:45.215406,2
1,1,0,2018-12-10 18:07:05.268141,2
1,1,0,2018-12-10 18:07:05.868727,2
1,1,1,2018-12-10 18:07:06.803297,2
1,1,0,2018-12-10 18:07:08.639234,2
1,1,0,2018-12-10 18:07:11.842359,2
1,1,0,2018-12-10 18:07:15.012281,2
2,0,0,2018-12-10 18:07:17.881422,2
3,0,0,2018-12-10 18:07:30.192945,2
2,0,0,2018-12-10 18:07:33.797438,2
3,0,0,2018-12-10 18:08:05.494703,2
2,0,0,2018-12-10 18:08:08.265211,2
3,0,0,2018-12-10 18:08:45.102125,2
1,1,0,2018-12-10 18:09:28.679273,2
3,0,0,2018-12-10 18:09:39.423414,2
2,0,0,2018-12-10 18:09:50.866773,2
1,1,1,2018-12-10 18:10:09.652906,2
1,1,0,2018-12-10 18:10:10.953688,2
2,0,0,2018-12-10 18:10:27.870680,2
3,0,0,2018-12-10 18:11:31.969312,2
1,1,0,2018-12-10 18:12:06.736891,2
3,0,0,2018-12-10 18:12:53.783766,2
1,1,0,2018-12-10 18:13:36.059156,2
2,0,0,2018-12-10 18:17:03.232984,2
2,0,0,2018-12-10 18:17:04.935133,2
3,0,0,2018-12-10 18:17:11.240797,2
3,0,0,2018-12-10 18:17:12.408766,2
3,0,0,2018-12-10 18:17:14.243727,2
2,0,0,2018-12-10 18:17:14.610914,2
3,0,0,2018-12-10 18:17:15.911695,2
2,0,0,2018-12-10 18:17:41.605055,2
3,0,0,2018-12-10 18:17:51.348219,2
1,1,0,2018-12-10 18:17:53.949781,2
2,0,0,2018-12-10 18:17:56.953688,2
2,0,0,2018-12-10 18:17:58.055250,2
3,0,0,2018-12-10 18:18:19.509352,2
3,0,0,2018-12-10 18:19:17.166578,2
3,0,0,2018-12-10 18:19:18.234938,2
2,0,0,2018-12-10 18:20:02.813062,2
3,0,0,2018-12-10 18:20:38.682203,2
3,0,0,2018-12-10 18:20:51.061109,2
3,0,0,2018-12-10 18:22:18.215406,2
1,1,1,2018-12-10 18:22:46.310133,2
3,0,0,2018-12-10 18:22:53.383375,2
3,0,0,2018-12-10 18:23:06.195875,2
2,0,0,2018-12-10 18:23:08.531812,2
3,0,0,2018-12-10 18:23:09.899977,2
3,0,0,2018-12-10 18:23:12.234938,2
1,1,0,2018-12-10 18:23:18.574781,2
1,1,0,2018-12-10 18:23:19.108961,2
1,1,0,2018-12-10 18:23:21.077711,2
1,1,0,2018-12-10 18:23:21.511305,2
2,0,0,2018-12-10 18:23:22.045484,2
3,0,0,2018-12-10 18:23:30.486891,2
3,0,0,2018-12-10 18:23:50.906812,2
2,0,0,2018-12-10 18:23:51.341383,2
3,0,0,2018-12-10 18:23:52.408766,2
2,0,0,2018-12-10 18:24:01.351148,2
3,0,0,2018-12-10 18:24:28.879469,2
3,0,0,2018-12-10 18:24:36.720289,2
2,0,0,2018-12-10 18:24:39.622633,2
2,0,0,2018-12-10 18:24:53.069898,2
3,0,0,2018-12-10 18:25:17.094312,2
1,1,1,2018-12-10 18:26:23.894117,2
3,0,0,2018-12-10 18:26:46.049391,2
1,1,0,2018-12-10 18:27:39.936109,2
2,0,0,2018-12-10 18:27:41.338453,2
3,0,0,2018-12-10 18:30:09.652906,2
3,0,0,2018-12-10 18:30:10.754469,2
3,0,0,2018-12-10 18:31:41.410719,2
1,1,0,2018-12-10 18:33:14.236891,2
3,0,0,2018-12-10 18:34:29.379469,2
3,0,0,2018-12-10 18:34:34.017164,2
1,1,0,2018-12-10 18:34:44.394117,2
2,0,0,2018-12-10 18:34:45.896070,2
3,0,0,2018-12-10 18:34:51.233961,2
3,0,0,2018-12-10 18:36:17.554273,2
2,0,0,2018-12-10 18:38:14.604078,2
2,0,0,2018-12-10 18:39:03.887281,2
3,0,0,2018-12-10 18:39:06.455641,2
1,1,0,2018-12-10 18:39:15.232008,2
3,0,0,2018-12-10 18:39:36.720289,2
1,1,1,2018-12-10 18:39:54.570875,2
