poke,correct,pellet,datetime,segment
3,0,0,2018-10-15 15:31:43.936000,2
3,0,0,2018-10-15 15:31:56.348000,2
1,1,0,2018-10-15 15:32:51.703998,2
3,0,0,2018-10-15 15:32:57.342998,2
3,0,0,2018-10-15 15:33:00.279003,2
3,0,0,2018-10-15 15:33:02.147999,2
3,0,0,2018-10-15 15:33:32.144001,2
3,0,0,2018-10-15 15:33:47.793003,2
1,1,0,2018-10-15 15:34:03.876003,2
1,1,0,2018-10-15 15:34:34.240001,2
1,1,0,2018-10-15 15:34:35.941005,2
3,0,0,2018-10-15 15:34:49.387996,2
1,1,1,2018-10-15 15:35:16.781994,2
1,1,0,2018-10-15 15:36:01.626995,2
3,0,0,2018-10-15 15:37:04.889995,2
2,0,0,2018-10-15 15:37:16.302013,2
3,0,0,2018-10-15 15:37:42.560985,2
3,0,0,2018-10-15 15:37:47.665996,2
3,0,0,2018-10-15 15:39:20.992992,2
3,0,0,2018-10-15 15:39:32.604992,2
1,1,0,2018-10-15 15:39:42.982006,2
3,0,0,2018-10-15 15:40:55.820995,2
1,1,0,2018-10-15 15:41:02.794994,2
1,1,0,2018-10-15 15:41:05.164013,2
1,1,1,2018-10-15 15:41:23.948986,2
3,0,0,2018-10-15 15:43:55.034008,2
2,0,0,2018-10-15 15:43:59.771984,2
1,1,0,2018-10-15 15:44:07.479992,2
2,0,0,2018-10-15 15:44:53.893017,2
2,0,0,2018-10-15 15:44:57.295971,2
3,0,0,2018-10-15 15:44:59.698009,2
3,0,0,2018-10-15 15:45:00.633007,2
2,0,0,2018-10-15 15:45:02.367992,2
2,0,0,2018-10-15 15:46:02.394970,2
3,0,0,2018-10-15 15:46:03.995983,2
3,0,0,2018-10-15 15:47:32.151012,2
3,0,0,2018-10-15 15:48:09.154979,2
2,0,0,2018-10-15 15:48:42.120983,2
2,0,0,2018-10-15 17:26:29.321117,2
2,0,0,2018-10-15 17:26:31.389965,2
3,0,0,2018-10-15 17:28:13.025219,2
1,1,0,2018-10-15 17:29:56.327953,2
1,1,0,2018-10-15 17:30:37.837230,2
3,0,0,2018-10-15 17:31:29.989086,2
3,0,0,2018-10-15 17:31:33.659008,2
1,1,0,2018-10-15 17:31:50.443188,2
3,0,0,2018-10-15 17:32:09.095043,2
2,0,0,2018-10-15 17:32:27.046215,2
2,0,0,2018-10-15 17:32:44.964184,2
1,1,1,2018-10-15 17:34:54.693188,2
1,1,0,2018-10-15 17:34:56.394848,2
1,1,0,2018-10-15 17:36:49.008129,2
1,1,0,2018-10-15 17:36:51.743969,2
1,1,0,2018-10-15 17:36:52.811840,2
2,0,0,2018-10-15 17:36:55.680980,2
3,0,0,2018-10-15 17:37:10.262035,2
3,0,0,2018-10-15 17:37:13.532055,2
3,0,0,2018-10-15 17:37:22.373852,2
3,0,0,2018-10-15 17:37:29.848949,2
2,0,0,2018-10-15 17:37:49.000805,2
3,0,0,2018-10-15 17:38:44.156078,2
2,0,0,2018-10-15 17:38:51.797191,2
3,0,0,2018-10-15 17:39:01.774242,2
3,0,0,2018-10-15 17:39:53.859203,2
3,0,0,2018-10-15 17:41:25.784984,2
3,0,0,2018-10-15 17:42:07.659984,2
3,0,0,2018-10-15 17:42:09.762035,2
3,0,0,2018-10-15 17:42:10.763012,2
2,0,0,2018-10-15 17:42:13.466137,2
1,1,1,2018-10-15 17:42:37.757152,2
1,1,0,2018-10-15 17:44:43.149242,2
2,0,0,2018-10-15 17:44:44.950023,2
3,0,0,2018-10-15 17:48:43.389477,2
3,0,0,2018-10-15 17:49:10.882641,2
1,1,0,2018-10-15 17:49:20.726391,2
1,1,0,2018-10-15 17:49:24.662914,2
1,1,0,2018-10-15 17:50:25.357250,2
1,1,1,2018-10-15 17:51:58.717602,2
1,1,0,2018-10-15 17:52:00.986156,2
1,1,0,2018-10-15 17:52:03.054516,2
2,0,0,2018-10-15 17:53:11.089672,2
2,0,0,2018-10-15 17:53:53.331859,2
1,1,0,2018-10-15 17:53:58.938305,2
1,1,0,2018-10-15 17:54:01.240062,2
1,1,1,2018-10-15 17:54:05.243969,2
1,1,0,2018-10-15 17:54:38.176586,2
1,1,0,2018-10-15 17:54:45.484203,2
2,0,0,2018-10-15 17:55:12.677562,2
2,0,0,2018-10-15 17:55:15.014477,2
2,0,0,2018-10-15 17:55:15.948070,2
1,1,0,2018-10-15 17:55:31.397289,2
2,0,0,2018-10-15 17:55:37.570141,2
2,0,0,2018-10-15 18:25:43.208812,2
3,0,0,2018-10-15 18:26:00.393383,2
3,0,0,2018-10-15 18:26:11.237133,2
1,1,0,2018-10-15 18:27:02.454906,2
1,1,1,2018-10-15 18:27:04.890453,2
1,1,0,2018-10-15 18:27:06.692211,2
1,1,0,2018-10-15 18:27:08.561352,2
1,1,0,2018-10-15 18:27:44.397289,2
1,1,0,2018-10-15 18:27:47.832836,2
1,1,1,2018-10-15 18:27:48.033031,2
1,1,0,2018-10-15 18:27:49.201000,2
1,1,0,2018-10-15 18:27:51.904125,2
1,1,0,2018-10-15 18:27:55.039867,2
2,0,0,2018-10-15 18:28:34.079906,2
1,1,0,2018-10-15 18:28:34.947094,2
1,1,1,2018-10-15 18:28:35.080883,2
1,1,0,2018-10-15 18:28:55.735180,2
1,1,0,2018-10-15 18:28:56.167797,2
1,1,0,2018-10-15 18:29:01.907055,2
2,0,0,2018-10-15 18:30:43.508617,2
1,1,0,2018-10-15 18:30:52.784984,2
2,0,0,2018-10-15 18:30:56.254711,2
1,1,1,2018-10-15 18:30:58.023266,2
1,1,0,2018-10-15 18:31:20.512523,2
1,1,0,2018-10-15 18:31:27.385570,2
2,0,0,2018-10-15 18:31:30.789867,2
1,1,0,2018-10-15 18:31:31.991039,2
1,1,0,2018-10-15 18:31:33.258617,2
1,1,1,2018-10-15 18:31:34.560375,2
1,1,0,2018-10-15 18:31:36.529125,2
1,1,0,2018-10-15 18:32:49.134594,2
1,1,0,2018-10-15 18:33:07.252758,2
1,1,0,2018-10-15 18:33:07.919750,2
1,1,1,2018-10-15 18:33:08.320141,2
1,1,0,2018-10-15 18:33:08.386547,2
1,1,0,2018-10-15 18:33:16.228344,2
1,1,0,2018-10-15 18:34:08.781078,2
1,1,0,2018-10-15 18:34:09.714672,2
1,1,1,2018-10-15 18:34:13.686352,2
2,0,0,2018-10-15 18:34:14.653148,2
2,0,0,2018-10-15 18:35:25.590648,2
3,0,0,2018-10-15 18:35:26.624828,2
3,0,0,2018-10-15 18:35:27.526195,2
1,1,0,2018-10-15 18:36:09.467602,2
1,1,0,2018-10-15 18:36:12.571117,2
1,1,0,2018-10-15 18:36:13.472484,2
2,0,0,2018-10-15 18:36:16.475414,2
2,0,0,2018-10-15 18:36:33.059398,2
1,1,0,2018-10-15 18:37:09.794750,2
1,1,1,2018-10-15 18:37:28.948070,2
1,1,0,2018-10-15 18:38:29.575023,2
1,1,0,2018-10-15 18:38:34.079906,2
2,0,0,2018-10-15 18:38:38.317211,2
1,1,0,2018-10-15 18:39:05.478344,2
1,1,0,2018-10-15 18:39:10.149242,2
2,0,0,2018-10-15 18:43:03.816234,2
1,1,1,2018-10-15 18:43:06.852367,2
2,0,0,2018-10-15 18:43:39.018383,2
1,1,0,2018-10-15 18:44:52.858227,2
2,0,0,2018-10-15 18:44:57.530102,2
1,1,0,2018-10-15 18:45:34.100414,2
3,0,0,2018-10-15 18:45:45.144359,2
1,1,0,2018-10-15 18:46:01.993969,2
2,0,0,2018-10-15 18:46:25.017406,2
2,0,0,2018-10-15 18:47:34.052562,2
2,0,0,2018-10-15 18:47:37.189281,2
3,0,0,2018-10-15 18:47:44.429516,2
1,1,0,2018-10-15 18:48:42.587719,2
1,1,1,2018-10-15 18:50:02.435375,2
2,0,0,2018-10-15 18:50:07.005688,2
2,0,0,2018-10-15 18:51:23.415844,2
2,0,0,2018-10-15 18:51:24.483227,2
2,0,0,2018-10-15 18:51:28.586742,2
2,0,0,2018-10-15 18:51:33.826000,2
1,1,0,2018-10-15 18:51:44.369945,2
2,0,0,2018-10-15 18:51:50.909984,2
2,0,0,2018-10-15 18:51:56.581859,2
3,0,0,2018-10-15 18:51:57.950023,2
3,0,0,2018-10-15 18:52:00.152172,2
2,0,0,2018-10-15 18:52:01.286938,2
2,0,0,2018-10-15 18:52:05.558422,2
1,1,0,2018-10-15 18:52:22.874828,2
1,1,0,2018-10-15 18:52:26.377758,2
3,0,0,2018-10-15 18:52:37.056469,2
2,0,0,2018-10-15 19:20:11.176586,2
2,0,0,2018-10-15 19:20:30.762523,2
2,0,0,2018-10-15 19:20:38.136547,2
1,1,0,2018-10-15 19:20:39.671703,2
2,0,0,2018-10-15 19:20:44.810375,2
3,0,0,2018-10-15 19:22:36.554516,2
3,0,0,2018-10-15 19:22:41.459789,2
1,1,1,2018-10-15 19:22:45.130688,2
2,0,0,2018-10-15 19:24:17.490062,2
1,1,0,2018-10-15 19:24:20.393383,2
2,0,0,2018-10-15 19:24:22.862133,2
2,0,0,2018-10-15 19:24:23.495922,2
2,0,0,2018-10-15 19:24:30.736156,2
1,1,0,2018-10-15 19:24:31.636547,2
2,0,0,2018-10-15 19:24:36.308422,2
2,0,0,2018-10-15 19:24:37.909984,2
3,0,0,2018-10-15 19:28:57.236156,2
2,0,0,2018-10-15 19:29:09.381664,2
1,1,0,2018-10-15 19:29:18.757641,2
1,1,0,2018-10-15 19:29:22.228344,2
2,0,0,2018-10-15 19:29:24.129711,2
2,0,0,2018-10-15 19:29:25.663891,2
1,1,1,2018-10-15 19:29:48.219555,2
2,0,0,2018-10-15 19:31:14.339672,2
1,1,0,2018-10-15 19:31:16.308422,2
3,0,0,2018-10-15 19:31:37.128734,2
2,0,0,2018-10-15 19:31:42.500805,2
1,1,0,2018-10-15 19:31:43.835766,2
1,1,0,2018-10-15 19:31:50.409008,2
3,0,0,2018-10-15 19:31:58.550609,2
1,1,0,2018-10-15 19:32:02.021312,2
1,1,1,2018-10-15 19:32:31.951000,2
1,1,0,2018-10-15 19:32:45.865062,2
1,1,0,2018-10-15 19:32:51.202953,2
1,1,0,2018-10-15 19:34:19.791820,2
1,1,0,2018-10-15 19:34:20.826000,2
1,1,1,2018-10-15 19:34:26.631664,2
1,1,0,2018-10-15 19:34:44.450023,2
1,1,0,2018-10-15 19:34:48.654125,2
1,1,0,2018-10-15 19:34:59.065258,2
1,1,0,2018-10-15 19:34:59.664867,2
1,1,1,2018-10-15 19:35:14.313305,2
1,1,0,2018-10-15 19:35:16.047680,2
1,1,0,2018-10-15 19:35:34.934398,2
1,1,0,2018-10-15 19:35:42.241039,2
1,1,0,2018-10-15 19:35:57.656078,2
2,0,0,2018-10-15 19:36:01.259594,2
1,1,1,2018-10-15 19:36:10.168773,2
2,0,0,2018-10-15 19:36:12.905102,2
1,1,0,2018-10-15 19:36:14.339672,2
1,1,0,2018-10-15 19:36:14.740062,2
1,1,0,2018-10-15 19:36:35.061352,2
1,1,0,2018-10-15 19:36:42.568188,2
1,1,1,2018-10-15 19:36:50.810375,2
1,1,0,2018-10-15 19:36:52.311352,2
1,1,0,2018-10-15 19:39:02.841625,2
1,1,0,2018-10-15 19:39:05.111156,2
1,1,0,2018-10-15 19:39:07.679516,2
1,1,1,2018-10-15 19:39:09.982250,2
2,0,0,2018-10-15 19:40:55.354320,2
1,1,0,2018-10-15 19:40:56.689281,2
1,1,0,2018-10-15 19:41:04.829906,2
1,1,0,2018-10-15 19:41:12.003734,2
2,0,0,2018-10-15 19:41:24.316234,2
1,1,0,2018-10-15 19:41:25.151195,2
1,1,1,2018-10-15 19:41:37.829906,2
1,1,0,2018-10-15 19:42:28.413891,2
3,0,0,2018-10-15 19:42:55.006664,2
2,0,0,2018-10-15 19:43:05.583812,2
2,0,0,2018-10-15 19:43:09.087719,2
2,0,0,2018-10-15 19:43:13.758617,2
2,0,0,2018-10-15 19:43:16.228344,2
2,0,0,2018-10-15 19:43:16.961742,2
1,1,0,2018-10-15 19:43:30.842602,2
1,1,0,2018-10-15 19:44:08.848461,2
3,0,0,2018-10-15 19:44:21.259594,2
3,0,0,2018-10-15 19:44:23.396312,2
1,1,0,2018-10-15 19:44:29.435375,2
1,1,1,2018-10-15 19:44:36.007641,2
2,0,0,2018-10-15 19:46:39.265453,2
1,1,0,2018-10-15 19:46:40.699047,2
3,0,0,2018-10-15 19:46:52.778148,2
3,0,0,2018-10-15 19:46:53.511547,2
3,0,0,2018-10-15 19:46:55.046703,2
3,0,0,2018-10-15 19:48:38.984203,2
2,0,0,2018-10-15 19:48:40.251781,2
2,0,0,2018-10-15 19:48:45.090648,2
1,1,0,2018-10-15 19:48:57.368969,2
1,1,0,2018-10-15 19:49:05.343578,2
2,0,0,2018-10-15 19:49:09.714672,2
3,0,0,2018-10-15 19:49:27.867016,2
3,0,0,2018-10-15 19:49:28.133617,2
2,0,0,2018-10-15 19:49:30.034984,2
1,1,0,2018-10-15 19:49:52.224438,2
1,1,1,2018-10-15 19:49:59.698070,2
2,0,0,2018-10-15 19:50:50.983227,2
1,1,0,2018-10-15 19:50:51.951000,2
1,1,0,2018-10-15 19:50:57.890453,2
2,0,0,2018-10-15 19:51:01.560375,2
1,1,0,2018-10-15 19:51:02.460766,2
1,1,0,2018-10-15 19:51:08.666820,2
1,1,1,2018-10-15 19:51:10.301586,2
2,0,0,2018-10-15 19:51:54.345531,2
1,1,0,2018-10-15 19:51:54.913891,2
1,1,0,2018-10-15 19:52:05.057445,2
2,0,0,2018-10-15 19:52:52.071117,2
1,1,0,2018-10-15 19:53:11.357250,2
2,0,0,2018-10-15 19:57:39.859203,2
1,1,0,2018-10-15 19:57:42.361156,2
1,1,1,2018-10-15 19:57:44.897289,2
2,0,0,2018-10-15 19:59:12.584789,2
2,0,0,2018-10-15 19:59:12.651195,2
1,1,0,2018-10-15 19:59:13.519359,2
1,1,0,2018-10-15 19:59:24.196117,2
2,0,0,2018-10-15 19:59:31.202953,2
2,0,0,2018-10-15 19:59:32.605297,2
1,1,0,2018-10-15 19:59:34.506664,2
1,1,0,2018-10-15 19:59:44.683422,2
1,1,1,2018-10-15 19:59:45.284008,2
1,1,0,2018-10-15 20:01:00.959789,2
1,1,0,2018-10-15 20:01:07.032055,2
1,1,0,2018-10-15 20:01:10.535961,2
2,0,0,2018-10-15 20:01:13.272289,2
1,1,0,2018-10-15 20:01:25.851391,2
1,1,1,2018-10-15 20:01:31.891430,2
1,1,0,2018-10-15 20:03:02.414867,2
1,1,0,2018-10-15 20:03:14.793773,2
1,1,0,2018-10-15 20:03:22.534984,2
1,1,0,2018-10-15 20:03:28.673656,2
2,0,0,2018-10-15 20:03:33.646312,2
1,1,1,2018-10-15 20:03:46.025219,2
1,1,0,2018-10-15 20:03:54.734203,2
1,1,0,2018-10-15 20:04:32.804516,2
1,1,0,2018-10-15 20:04:36.242016,2
1,1,0,2018-10-15 20:05:03.902172,2
1,1,1,2018-10-15 20:05:12.745922,2
1,1,0,2018-10-15 20:05:52.818188,2
3,0,0,2018-10-15 20:05:59.759594,2
2,0,0,2018-10-15 20:06:09.167797,2
1,1,0,2018-10-15 20:06:16.908031,2
1,1,0,2018-10-15 20:06:17.576000,2
1,1,0,2018-10-15 20:06:19.111156,2
2,0,0,2018-10-15 20:06:22.515453,2
1,1,1,2018-10-15 20:06:37.997875,2
1,1,0,2018-10-15 20:07:23.042797,2
1,1,0,2018-10-15 20:07:23.374828,2
1,1,0,2018-10-15 20:07:25.544750,2
1,1,0,2018-10-15 20:07:32.884594,2
2,0,0,2018-10-15 20:07:36.454906,2
2,0,0,2018-10-15 20:07:42.128734,2
1,1,1,2018-10-15 20:07:42.661938,2
2,0,0,2018-10-15 20:08:25.738109,2
