poke,correct,pellet,datetime,segment
3,0,0,2018-12-10 17:42:39.735914,2
3,0,0,2018-12-10 17:42:44.440992,2
1,1,0,2018-12-10 17:42:57.787672,2
1,1,0,2018-12-10 17:44:16.600172,2
2,0,0,2018-12-10 17:44:28.045484,2
3,0,0,2018-12-10 17:44:39.189039,2
1,1,0,2018-12-10 17:45:09.952711,2
3,0,0,2018-12-10 17:45:22.031812,2
1,1,0,2018-12-10 17:45:28.138258,2
1,1,1,2018-12-10 17:45:30.072828,2
1,1,0,2018-12-10 17:45:31.341383,2
1,1,0,2018-12-10 17:45:39.281812,2
3,0,0,2018-12-10 17:47:09.306227,2
2,0,0,2018-12-10 17:47:12.274977,2
2,0,0,2018-12-10 17:47:14.577711,2
2,0,0,2018-12-10 17:47:45.175367,2
3,0,0,2018-12-10 17:48:02.059156,2
3,0,0,2018-12-10 17:48:26.216383,2
1,1,0,2018-12-10 17:48:37.026930,2
1,1,0,2018-12-10 17:48:38.661695,2
1,1,1,2018-12-10 17:48:56.480055,2
3,0,0,2018-12-10 17:49:23.774000,2
3,0,0,2018-12-10 17:49:25.741773,2
3,0,0,2018-12-10 17:49:27.344312,2
1,1,0,2018-12-10 17:49:58.407789,2
1,1,0,2018-12-10 17:50:01.277906,2
3,0,0,2018-12-10 17:50:22.633375,2
1,1,0,2018-12-10 17:50:33.576734,2
1,1,0,2018-12-10 17:50:36.046461,2
2,0,0,2018-12-10 17:50:39.516188,2
2,0,0,2018-12-10 17:50:40.517164,2
1,1,1,2018-12-10 17:51:15.818922,2
3,0,0,2018-12-10 17:51:29.865797,2
3,0,0,2018-12-10 17:51:30.232984,2
3,0,0,2018-12-10 17:52:20.583570,2
3,0,0,2018-12-10 17:52:21.551344,2
3,0,0,2018-12-10 17:52:57.453688,2
3,0,0,2018-12-10 17:52:58.654859,2
3,0,0,2018-12-10 17:53:00.023023,2
2,0,0,2018-12-10 17:53:00.456617,2
3,0,0,2018-12-10 17:53:20.143141,2
3,0,0,2018-12-10 17:53:21.144117,2
1,1,0,2018-12-10 17:53:43.699781,2
1,1,0,2018-12-10 17:53:46.202711,2
1,1,0,2018-12-10 17:53:47.437086,2
1,1,0,2018-12-10 17:53:48.005445,2
1,1,1,2018-12-10 17:53:48.672438,2
1,1,0,2018-12-10 17:54:26.075758,2
3,0,0,2018-12-10 17:54:32.349195,2
2,0,0,2018-12-10 17:54:32.581617,2
2,0,0,2018-12-10 17:54:34.017164,2
3,0,0,2018-12-10 17:54:56.006422,2
1,1,0,2018-12-10 17:55:28.371656,2
1,1,0,2018-12-10 17:55:29.172438,2
1,1,0,2018-12-10 17:55:31.508375,2
1,1,1,2018-12-10 17:56:07.678297,2
2,0,0,2018-12-10 17:56:10.213453,2
2,0,0,2018-12-10 17:56:35.105055,2
1,1,0,2018-12-10 17:57:04.367750,2
2,0,0,2018-12-10 17:57:05.501539,2
2,0,0,2018-12-10 17:57:07.703688,2
2,0,0,2018-12-10 17:57:10.539625,2
2,0,0,2018-12-10 17:57:11.141188,2
2,0,0,2018-12-10 17:57:43.072828,2
2,0,0,2018-12-10 17:57:44.573805,2
1,1,0,2018-12-10 17:57:46.575758,2
2,0,0,2018-12-10 17:58:31.588453,2
3,0,0,2018-12-10 17:58:45.034742,2
2,0,0,2018-12-10 17:58:54.577711,2
2,0,0,2018-12-10 17:58:55.479078,2
1,1,0,2018-12-10 17:59:01.551344,2
1,1,0,2018-12-10 17:59:02.285719,2
3,0,0,2018-12-10 17:59:10.826734,2
3,0,0,2018-12-10 17:59:21.537672,2
3,0,0,2018-12-10 17:59:22.005445,2
1,1,1,2018-12-10 18:00:24.935133,2
1,1,0,2018-12-10 18:00:27.170484,2
1,1,0,2018-12-10 18:00:28.537672,2
2,0,0,2018-12-10 18:01:00.137281,2
1,1,0,2018-12-10 18:01:09.546461,2
1,1,0,2018-12-10 18:01:11.348219,2
3,0,0,2018-12-10 18:01:29.633375,2
3,0,0,2018-12-10 18:01:48.852125,2
2,0,0,2018-12-10 18:02:09.272047,2
2,0,0,2018-12-10 18:02:10.406812,2
2,0,0,2018-12-10 18:02:17.714430,2
3,0,0,2018-12-10 18:02:24.554273,2
3,0,0,2018-12-10 18:02:25.055250,2
2,0,0,2018-12-10 18:03:21.178297,2
1,1,1,2018-12-10 18:03:23.180250,2
1,1,0,2018-12-10 18:03:25.382398,2
1,1,0,2018-12-10 18:04:58.941969,2
2,0,0,2018-12-10 18:05:27.504469,2
2,0,0,2018-12-10 18:06:11.214430,2
3,0,0,2018-12-10 18:06:37.406812,2
1,1,0,2018-12-10 18:06:43.714430,2
1,1,0,2018-12-10 18:06:50.252516,2
3,0,0,2018-12-10 18:07:14.845289,2
1,1,1,2018-12-10 18:07:17.714430,2
3,0,0,2018-12-10 18:07:55.385328,2
3,0,0,2018-12-10 18:07:56.953688,2
2,0,0,2018-12-10 18:07:58.055250,2
1,1,0,2018-12-10 18:07:58.889234,2
1,1,0,2018-12-10 18:07:59.488844,2
3,0,0,2018-12-10 18:08:32.422438,2
3,0,0,2018-12-10 18:08:38.595289,2
2,0,0,2018-12-10 18:08:39.262281,2
2,0,0,2018-12-10 18:08:45.234938,2
2,0,0,2018-12-10 18:08:46.702711,2
3,0,0,2018-12-10 18:08:48.271070,2
3,0,0,2018-12-10 18:08:52.976148,2
1,1,0,2018-12-10 18:08:59.315992,2
3,0,0,2018-12-10 18:09:04.354078,2
3,0,0,2018-12-10 18:09:05.321852,2
3,0,0,2018-12-10 18:09:05.655836,2
3,0,0,2018-12-10 18:09:06.122633,2
1,1,0,2018-12-10 18:09:12.695875,2
2,0,0,2018-12-10 18:11:21.791578,2
2,0,0,2018-12-10 18:11:22.358961,2
3,0,0,2018-12-10 18:12:21.051344,2
2,0,0,2018-12-10 18:12:51.648023,2
1,1,1,2018-12-10 18:13:12.769117,2
2,0,0,2018-12-10 18:13:14.338453,2
3,0,0,2018-12-10 18:13:45.568922,2
1,1,0,2018-12-10 18:14:56.306227,2
1,1,0,2018-12-10 18:14:58.008375,2
1,1,0,2018-12-10 18:15:10.053297,2
1,1,0,2018-12-10 18:15:10.786695,2
3,0,0,2018-12-10 18:15:15.425367,2
2,0,0,2018-12-10 18:15:19.129469,2
3,0,0,2018-12-10 18:15:35.277906,2
2,0,0,2018-12-10 18:16:06.042555,2
2,0,0,2018-12-10 18:16:43.746656,2
1,1,1,2018-12-10 18:16:46.482984,2
2,0,0,2018-12-10 18:16:47.950758,2
1,1,0,2018-12-10 18:17:02.099195,2
3,0,0,2018-12-10 18:18:07.029859,2
1,1,0,2018-12-10 18:18:08.331617,2
3,0,0,2018-12-10 18:18:42.065016,2
3,0,0,2018-12-10 18:18:43.532789,2
3,0,0,2018-12-10 18:19:00.282789,2
1,1,0,2018-12-10 18:19:02.251539,2
1,1,0,2018-12-10 18:19:02.719312,2
1,1,1,2018-12-10 18:19:04.187086,2
3,0,0,2018-12-10 18:19:35.918531,2
3,0,0,2018-12-10 18:19:49.498609,2
1,1,0,2018-12-10 18:20:09.019117,2
2,0,0,2018-12-10 18:20:40.616773,2
3,0,0,2018-12-10 18:20:43.452711,2
2,0,0,2018-12-10 18:21:13.916578,2
1,1,0,2018-12-10 18:23:10.133375,2
2,0,0,2018-12-10 18:23:27.851148,2
3,0,0,2018-12-10 18:23:42.232008,2
3,0,0,2018-12-10 18:23:56.078688,2
1,1,0,2018-12-10 18:23:59.349195,2
1,1,0,2018-12-10 18:24:01.484938,2
3,0,0,2018-12-10 18:24:20.470289,2
3,0,0,2018-12-10 18:24:21.904859,2
1,1,1,2018-12-10 18:24:39.523023,2
2,0,0,2018-12-10 18:24:41.157789,2
2,0,0,2018-12-10 18:24:42.325758,2
3,0,0,2018-12-10 18:26:19.455641,2
2,0,0,2018-12-10 18:26:28.398023,2
1,1,0,2018-12-10 18:26:36.872633,2
2,0,0,2018-12-10 18:26:47.984938,2
1,1,0,2018-12-10 18:26:49.251539,2
1,1,0,2018-12-10 18:26:59.730055,2
3,0,0,2018-12-10 18:27:07.536695,2
3,0,0,2018-12-10 18:27:08.305250,2
2,0,0,2018-12-10 18:27:12.342359,2
3,0,0,2018-12-10 18:27:21.351148,2
3,0,0,2018-12-10 18:27:23.387281,2
3,0,0,2018-12-10 18:27:52.448805,2
1,1,0,2018-12-10 18:27:58.588453,2
1,1,1,2018-12-10 18:27:59.056227,2
1,1,0,2018-12-10 18:28:00.891188,2
2,0,0,2018-12-10 18:28:04.160719,2
2,0,0,2018-12-10 18:28:13.303297,2
2,0,0,2018-12-10 18:28:25.882398,2
1,1,0,2018-12-10 18:28:27.283766,2
3,0,0,2018-12-10 18:28:37.193922,2
1,1,0,2018-12-10 18:28:39.362867,2
