poke,correct,pellet,datetime,segment
1,1,0,2018-11-12 16:55:27.238066,2
1,1,0,2018-11-12 16:55:30.708037,2
3,0,0,2018-11-12 16:55:56.566924,2
3,0,0,2018-11-12 16:55:58.569121,2
1,1,0,2018-11-12 16:56:10.814971,2
1,1,0,2018-11-12 16:56:21.858916,2
2,0,0,2018-11-12 16:56:23.293975,2
1,1,1,2018-11-12 16:57:04.668975,2
1,1,0,2018-11-12 16:57:06.203887,2
1,1,0,2018-11-12 16:57:10.807891,2
1,1,0,2018-11-12 16:57:11.809111,2
2,0,0,2018-11-12 16:57:43.607939,2
1,1,0,2018-11-12 16:57:47.478057,2
1,1,1,2018-11-12 16:58:19.977080,2
1,1,0,2018-11-12 16:58:25.182891,2
1,1,0,2018-11-12 16:58:27.117949,2
3,0,0,2018-11-12 16:58:56.680938,2
3,0,0,2018-11-12 16:58:58.315947,2
2,0,0,2018-11-12 16:59:00.483916,2
2,0,0,2018-11-12 16:59:09.060088,2
3,0,0,2018-11-12 16:59:30.748076,2
1,1,0,2018-11-12 16:59:36.720977,2
1,1,0,2018-11-12 16:59:38.155059,2
1,1,1,2018-11-12 16:59:51.401885,2
1,1,0,2018-11-12 17:00:04.648955,2
3,0,0,2018-11-12 17:00:54.332061,2
3,0,0,2018-11-12 17:00:55.699980,2
1,1,0,2018-11-12 17:01:37.307891,2
2,0,0,2018-11-12 17:01:49.252959,2
3,0,0,2018-11-12 17:01:51.289092,2
3,0,0,2018-11-12 17:01:52.856963,2
2,0,0,2018-11-12 17:01:53.291045,2
2,0,0,2018-11-12 17:01:53.791045,2
3,0,0,2018-11-12 17:02:47.345000,2
3,0,0,2018-11-12 17:02:49.580107,2
2,0,0,2018-11-12 17:02:50.448027,2
2,0,0,2018-11-12 17:02:53.650908,2
1,1,0,2018-11-12 17:03:04.294951,2
1,1,0,2018-11-12 17:03:06.063018,2
1,1,1,2018-11-12 17:03:07.031035,2
1,1,0,2018-11-12 17:03:53.678008,2
1,1,0,2018-11-12 17:03:55.112090,2
2,0,0,2018-11-12 17:03:58.216094,2
2,0,0,2018-11-12 17:04:23.507109,2
2,0,0,2018-11-12 17:04:24.375029,2
1,1,0,2018-11-12 17:04:29.480010,2
1,1,0,2018-11-12 17:04:37.788115,2
3,0,0,2018-11-12 17:04:43.326934,2
3,0,0,2018-11-12 17:04:44.695098,2
3,0,0,2018-11-12 17:04:45.629912,2
2,0,0,2018-11-12 17:05:02.146025,2
1,1,1,2018-11-12 17:05:09.286895,2
3,0,0,2018-11-12 17:05:16.227080,2
3,0,0,2018-11-12 17:05:19.397002,2
1,1,0,2018-11-12 17:05:36.179961,2
3,0,0,2018-11-12 17:05:47.458037,2
3,0,0,2018-11-12 17:05:49.927031,2
1,1,0,2018-11-12 17:07:30.493926,2
1,1,0,2018-11-12 17:07:30.595000,2
2,0,0,2018-11-12 17:07:34.966094,2
2,0,0,2018-11-12 17:07:39.403105,2
1,1,0,2018-11-12 17:07:47.478057,2
2,0,0,2018-11-12 17:07:55.319121,2
3,0,0,2018-11-12 17:08:01.691924,2
3,0,0,2018-11-12 17:08:03.594023,2
2,0,0,2018-11-12 17:08:03.793975,2
1,1,1,2018-11-12 17:08:09.000029,2
1,1,0,2018-11-12 17:08:11.535918,2
