Test	Animal	Treatment	Code	Apparatus	Time	Animal notes	Segment of test	WholeArena : time	WholeArena : distance	WholeArena : average speed	WholeArena : time mobile	WholeArena : time immobile	WholeArena : immobile episodes	Edge10cm : time	Edge10cm : distance	Edge10cm : time mobile	Edge10cm : time immobile	Edge10cm : immobile episodes	Edge10cm : freezing episodes	Edge10cm : time freezing	Center30cm : time	Center30cm : distance	Center30cm : time mobile	Center30cm : time immobile	Center30cm : freezing episodes	Center30cm : time freezing	ID	DOB	Group
2	2	A	A	Field2	14:04		877 - 878 secs.	1.0	0.000	0.033	0.0	1.0	0	1.0	0.000	0.0	1.0	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		878 - 879 secs.	1.0	0.000	0.017	0.0	1.0	0	1.0	0.000	0.0	1.0	0	1	0.6	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		879 - 880 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		880 - 881 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		881 - 882 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	1	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		882 - 883 secs.	1.0	0.017	0.025	0.2	0.8	0	1.0	0.017	0.2	0.8	0	0	0.5	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		883 - 884 secs.	1.0	0.000	0.044	1.0	0.0	0	1.0	0.000	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		884 - 885 secs.	1.0	0.019	0.069	1.0	0.0	0	1.0	0.019	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		885 - 886 secs.	1.0	0.070	0.100	1.0	0.0	0	0.6	0.070	0.6	0.0	0	0	0.0	0.4	0.000	0.4	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		886 - 887 secs.	1.0	0.047	0.036	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.047	1.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		887 - 888 secs.	1.0	0.000	0.000	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	1.0	0.0	1	0.5	2		irrad
2	2	A	A	Field2	14:04		888 - 889 secs.	1.0	0.043	0.062	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.043	1.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		889 - 890 secs.	1.0	0.037	0.045	0.9	0.1	1	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.037	0.9	0.1	0	0.0	2		irrad
2	2	A	A	Field2	14:04		890 - 891 secs.	1.0	0.000	0.000	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	1	0.8	2		irrad
2	2	A	A	Field2	14:04		891 - 892 secs.	1.0	0.000	0.000	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	0	0.9	2		irrad
2	2	A	A	Field2	14:04		892 - 893 secs.	1.0	0.046	0.054	0.5	0.5	1	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.046	0.5	0.5	0	0.0	2		irrad
2	2	A	A	Field2	14:04		893 - 894 secs.	1.0	0.000	0.000	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	1	1.0	2		irrad
2	2	A	A	Field2	14:04		894 - 895 secs.	1.0	0.000	0.000	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	0	1.0	2		irrad
2	2	A	A	Field2	14:04		895 - 896 secs.	1.0	0.000	0.000	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	0	1.0	2		irrad
2	2	A	A	Field2	14:04		896 - 897 secs.	1.0	0.017	0.036	0.2	0.8	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.017	0.2	0.8	0	0.7	2		irrad
2	2	A	A	Field2	14:04		897 - 898 secs.	1.0	0.086	0.094	1.0	0.0	0	0.8	0.067	0.8	0.0	0	0	0.0	0.2	0.019	0.2	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		898 - 899 secs.	1.0	0.000	0.019	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.6	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		899 - 900 secs.	1.0	0.000	0.000	1.0	0.0	0	1.0	0.000	1.0	0.0	0	0	0.9	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		900 - 901 secs.	1.0	0.017	0.050	1.0	0.0	0	1.0	0.017	1.0	0.0	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		901 - 902 secs.	1.0	0.019	0.036	1.0	0.0	0	1.0	0.019	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		902 - 903 secs.	1.0	0.000	0.017	1.0	0.0	0	1.0	0.000	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		903 - 904 secs.	1.0	0.000	0.022	1.0	0.0	0	1.0	0.000	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		904 - 905 secs.	1.0	0.019	0.042	0.2	0.8	1	1.0	0.019	0.2	0.8	1	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		905 - 906 secs.	1.0	0.000	0.020	0.0	1.0	0	1.0	0.000	0.0	1.0	0	1	0.5	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		906 - 907 secs.	1.0	0.000	0.018	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	0.8	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		907 - 908 secs.	1.0	0.017	0.040	0.5	0.5	1	1.0	0.017	0.5	0.5	1	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		908 - 909 secs.	1.0	0.018	0.017	0.0	1.0	0	0.8	0.018	0.0	0.8	0	0	0.0	0.2	0.000	0.0	0.2	0	0.0	2		irrad
2	2	A	A	Field2	14:04		909 - 910 secs.	1.0	0.000	0.017	0.0	1.0	0	0.9	0.000	0.0	0.9	1	2	0.5	0.1	0.000	0.0	0.1	0	0.0	2		irrad
2	2	A	A	Field2	14:04		910 - 911 secs.	1.0	0.000	0.017	0.0	1.0	0	0.7	0.000	0.0	0.7	0	0	0.3	0.3	0.000	0.0	0.3	1	0.2	2		irrad
2	2	A	A	Field2	14:04		911 - 912 secs.	1.0	0.019	0.017	0.7	0.3	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.019	0.7	0.3	0	0.2	2		irrad
2	2	A	A	Field2	14:04		912 - 913 secs.	1.0	0.099	0.096	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.099	1.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		913 - 914 secs.	1.0	0.040	0.048	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.040	1.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		914 - 915 secs.	1.0	0.000	0.000	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	1.0	0.0	1	0.7	2		irrad
2	2	A	A	Field2	14:04		915 - 916 secs.	1.0	0.000	0.021	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	1.0	0.0	0	1.0	2		irrad
2	2	A	A	Field2	14:04		916 - 917 secs.	1.0	0.136	0.130	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.136	1.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		917 - 918 secs.	1.0	0.000	0.038	1.0	0.0	0	0.1	0.000	0.1	0.0	0	0	0.0	0.9	0.000	0.9	0.0	1	0.3	2		irrad
2	2	A	A	Field2	14:04		918 - 919 secs.	1.0	0.000	0.000	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	1.0	0.0	0	1.0	2		irrad
2	2	A	A	Field2	14:04		919 - 920 secs.	1.0	0.000	0.017	1.0	0.0	0	0.5	0.000	0.5	0.0	0	0	0.0	0.5	0.000	0.5	0.0	1	0.2	2		irrad
2	2	A	A	Field2	14:04		920 - 921 secs.	1.0	0.000	0.019	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	1.0	0.0	0	0.9	2		irrad
2	2	A	A	Field2	14:04		921 - 922 secs.	1.0	0.017	0.018	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.017	1.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		922 - 923 secs.	1.0	0.066	0.070	0.7	0.3	1	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.066	0.7	0.3	0	0.0	2		irrad
2	2	A	A	Field2	14:04		923 - 924 secs.	1.0	0.000	0.020	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	1	0.6	2		irrad
2	2	A	A	Field2	14:04		924 - 925 secs.	1.0	0.000	0.000	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	1	1.0	2		irrad
2	2	A	A	Field2	14:04		925 - 926 secs.	1.0	0.000	0.017	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	1	0.8	2		irrad
2	2	A	A	Field2	14:04		926 - 927 secs.	1.0	0.019	0.019	0.2	0.8	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.019	0.2	0.8	0	0.7	2		irrad
2	2	A	A	Field2	14:04		927 - 928 secs.	1.0	0.020	0.022	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.020	1.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		928 - 929 secs.	1.0	0.000	0.040	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	1.0	0.0	1	0.0	2		irrad
2	2	A	A	Field2	14:04		929 - 930 secs.	1.0	0.000	0.000	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	1.0	0.0	0	1.0	2		irrad
2	2	A	A	Field2	14:04		930 - 931 secs.	1.0	0.017	0.079	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.017	1.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		931 - 932 secs.	1.0	0.019	0.018	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.019	1.0	0.0	1	0.3	2		irrad
2	2	A	A	Field2	14:04		932 - 933 secs.	1.0	0.079	0.084	0.5	0.5	1	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.079	0.5	0.5	1	0.2	2		irrad
2	2	A	A	Field2	14:04		933 - 934 secs.	1.0	0.000	0.000	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	1	0.9	2		irrad
2	2	A	A	Field2	14:04		934 - 935 secs.	1.0	0.000	0.000	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	1	0.9	2		irrad
2	2	A	A	Field2	14:04		935 - 936 secs.	1.0	0.000	0.000	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	0	1.0	2		irrad
2	2	A	A	Field2	14:04		936 - 937 secs.	1.0	0.020	0.046	0.3	0.7	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.020	0.3	0.7	0	0.2	2		irrad
2	2	A	A	Field2	14:04		937 - 938 secs.	1.0	0.150	0.152	1.0	0.0	0	0.7	0.064	0.7	0.0	0	0	0.0	0.3	0.086	0.3	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		938 - 939 secs.	1.0	0.041	0.048	1.0	0.0	0	1.0	0.041	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		939 - 940 secs.	1.0	0.000	0.037	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.5	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		940 - 941 secs.	1.0	0.035	0.021	1.0	0.0	0	1.0	0.035	1.0	0.0	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		941 - 942 secs.	1.0	0.019	0.058	0.9	0.1	1	1.0	0.019	0.9	0.1	1	0	0.5	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		942 - 943 secs.	1.0	0.000	0.024	0.0	1.0	0	1.0	0.000	0.0	1.0	0	1	0.7	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		943 - 944 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		944 - 945 secs.	1.0	0.000	0.017	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		945 - 946 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		946 - 947 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		947 - 948 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		948 - 949 secs.	1.0	0.000	0.017	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		949 - 950 secs.	1.0	0.020	0.069	0.4	0.6	0	1.0	0.020	0.4	0.6	0	0	0.8	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		950 - 951 secs.	1.0	0.000	0.020	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.8	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		951 - 952 secs.	1.0	0.000	0.017	1.0	0.0	0	1.0	0.000	1.0	0.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		952 - 953 secs.	1.0	0.000	0.000	0.6	0.5	1	1.0	0.000	0.6	0.5	1	1	0.6	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		953 - 954 secs.	1.0	0.000	0.017	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		954 - 955 secs.	1.0	0.000	0.085	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		955 - 956 secs.	1.0	0.000	0.068	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		956 - 957 secs.	1.0	0.020	0.040	0.9	0.1	0	1.0	0.020	0.9	0.1	0	3	0.9	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		957 - 958 secs.	1.0	0.020	0.079	1.0	0.0	0	1.0	0.020	1.0	0.0	0	0	0.4	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		958 - 959 secs.	1.0	0.000	0.057	0.1	0.9	1	1.0	0.000	0.1	0.9	1	2	0.6	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		959 - 960 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	1	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		960 - 961 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		961 - 962 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		962 - 963 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		963 - 964 secs.	1.0	0.034	0.039	0.8	0.2	0	1.0	0.034	0.8	0.2	0	0	0.2	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		964 - 965 secs.	1.0	0.000	0.019	0.6	0.4	1	1.0	0.000	0.6	0.4	1	1	0.1	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		965 - 966 secs.	1.0	0.000	0.018	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		966 - 967 secs.	1.0	0.000	0.041	0.2	0.8	0	1.0	0.000	0.2	0.8	0	0	0.9	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		967 - 968 secs.	1.0	0.120	0.137	1.0	0.0	0	0.7	0.095	0.7	0.0	0	0	0.0	0.3	0.025	0.3	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		968 - 969 secs.	1.0	0.121	0.104	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.121	1.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		969 - 970 secs.	1.0	0.054	0.070	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.054	1.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		970 - 971 secs.	1.0	0.018	0.060	0.8	0.2	1	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.018	0.8	0.2	0	0.0	2		irrad
2	2	A	A	Field2	14:04		971 - 972 secs.	1.0	0.000	0.017	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	1	0.9	2		irrad
2	2	A	A	Field2	14:04		972 - 973 secs.	1.0	0.000	0.000	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	1	0.9	2		irrad
2	2	A	A	Field2	14:04		973 - 974 secs.	1.0	0.000	0.000	0.0	1.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.0	1.0	0	1.0	2		irrad
2	2	A	A	Field2	14:04		974 - 975 secs.	1.0	0.000	0.039	0.1	0.9	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	0.1	0.9	0	0.3	2		irrad
2	2	A	A	Field2	14:04		975 - 976 secs.	1.0	0.165	0.158	1.0	0.0	0	0.7	0.058	0.7	0.0	0	0	0.0	0.4	0.107	0.4	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		976 - 977 secs.	1.0	0.019	0.042	1.0	0.0	0	1.0	0.019	1.0	0.0	0	1	0.3	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		977 - 978 secs.	1.0	0.017	0.063	1.0	0.0	0	1.0	0.017	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		978 - 979 secs.	1.0	0.082	0.089	1.0	0.0	0	1.0	0.082	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		979 - 980 secs.	1.0	0.028	0.036	1.0	0.0	0	1.0	0.028	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		980 - 981 secs.	1.0	0.043	0.039	1.0	0.0	0	1.0	0.043	1.0	0.0	0	1	0.3	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		981 - 982 secs.	1.0	0.000	0.019	1.0	0.0	0	1.0	0.000	1.0	0.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		982 - 983 secs.	1.0	0.101	0.080	1.0	0.0	0	0.6	0.037	0.6	0.0	0	0	0.1	0.4	0.064	0.4	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		983 - 984 secs.	1.0	0.151	0.146	1.0	0.0	0	0.3	0.028	0.3	0.0	0	0	0.0	0.7	0.122	0.7	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		984 - 985 secs.	1.0	0.017	0.062	0.9	0.1	1	1.0	0.017	0.9	0.1	1	1	0.4	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		985 - 986 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	1	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		986 - 987 secs.	1.0	0.000	0.000	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	1.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		987 - 988 secs.	1.0	0.000	0.017	0.1	0.9	0	1.0	0.000	0.1	0.9	0	0	0.8	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		988 - 989 secs.	1.0	0.133	0.150	1.0	0.0	0	1.0	0.133	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		989 - 990 secs.	1.0	0.061	0.082	1.0	0.0	0	1.0	0.061	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		990 - 991 secs.	1.0	0.022	0.043	1.0	0.0	0	1.0	0.022	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		991 - 992 secs.	1.0	0.017	0.034	1.0	0.0	0	1.0	0.017	1.0	0.0	0	1	0.8	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		992 - 993 secs.	1.0	0.000	0.021	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.8	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		993 - 994 secs.	1.0	0.053	0.083	1.0	0.0	0	1.0	0.053	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		994 - 995 secs.	1.0	0.000	0.017	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.7	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		995 - 996 secs.	1.0	0.000	0.000	0.3	0.7	1	1.0	0.000	0.3	0.7	1	1	0.6	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		996 - 997 secs.	1.0	0.000	0.033	0.0	1.0	0	1.0	0.000	0.0	1.0	0	0	0.6	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		997 - 998 secs.	1.0	0.017	0.052	0.3	0.7	0	1.0	0.017	0.3	0.7	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		998 - 999 secs.	1.0	0.081	0.088	1.0	0.0	0	1.0	0.081	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		999 - 1000 secs.	1.0	0.060	0.081	1.0	0.0	0	0.2	0.000	0.2	0.0	0	0	0.0	0.8	0.060	0.8	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		1000 - 1001 secs.	1.0	0.039	0.041	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.039	1.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		1001 - 1002 secs.	1.0	0.020	0.037	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.020	1.0	0.0	1	0.3	2		irrad
2	2	A	A	Field2	14:04		1002 - 1003 secs.	1.0	0.000	0.000	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.000	1.0	0.0	0	0.8	2		irrad
2	2	A	A	Field2	14:04		1003 - 1004 secs.	1.0	0.093	0.115	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.093	1.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		1004 - 1005 secs.	1.0	0.090	0.114	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.090	1.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		1005 - 1006 secs.	1.0	0.039	0.024	1.0	0.0	0	0.0	0.000	0.0	0.0	0	0	0.0	1.0	0.039	1.0	0.0	1	0.3	2		irrad
2	2	A	A	Field2	14:04		1006 - 1007 secs.	1.0	0.057	0.099	1.0	0.0	0	0.2	0.019	0.2	0.0	0	0	0.0	0.8	0.038	0.8	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		1007 - 1008 secs.	1.0	0.038	0.061	1.0	0.0	0	1.0	0.038	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		1008 - 1009 secs.	1.0	0.000	0.018	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.9	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		1009 - 1010 secs.	1.0	0.019	0.039	1.0	0.0	0	1.0	0.019	1.0	0.0	0	0	0.2	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		1010 - 1011 secs.	1.0	0.018	0.024	1.0	0.0	0	1.0	0.018	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		1011 - 1012 secs.	1.0	0.057	0.074	1.0	0.0	0	1.0	0.057	1.0	0.0	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		1012 - 1013 secs.	1.0	0.040	0.059	1.0	0.0	0	1.0	0.040	1.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	2		irrad
2	2	A	A	Field2	14:04		1013 - 1014 secs.	1.0	0.000	0.019	1.0	0.0	0	1.0	0.000	1.0	0.0	0	1	0.7	0.0	0.000	0.0	0.0	0	0.0	2		irrad
