Day	Date	Time	201808 reversal1-25:Irrad	201808 reversal1-26:Sham	201808 reversal1-28:Irrad	201809 reversal-13:Sham	201809 reversal-14:Irrad	201809 reversal-15:Irrad	201809 reversal-16:Sham	201810 reversal-17:Sham	201810 reversal-18:Irrad	201810 reversal-20:Sham	201811 reversal1-17:Irrad	201811 reversal1-18:Sham	201811 reversal1-20:Irrad	201811 reversal2-21:Irrad	201811 reversal2-22:Sham	201811 reversal2-23:Sham	201811 reversal2-24:Irrad	201812 reversal-1:Sham	201812 reversal-2:Irrad	201812 reversal-3:Sham	201812 reversal-4:Irrad
-3	1950-05-29	06:15	nan	nan	nan	0.000	0.000	104.718	87.787	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.617	0.000	62.843	0.000	0.000	0.000	94.263
-3	1950-05-29	06:16	nan	nan	nan	0.000	0.000	61.962	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	23.309	0.000	222.166	0.000	0.000	0.000	4.373
-3	1950-05-29	06:17	nan	nan	nan	0.000	0.000	95.288	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	243.548	0.000	0.000	0.000	132.405
-3	1950-05-29	06:18	nan	nan	nan	0.000	0.000	215.464	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	43.956	0.000	0.000	0.000	268.698
-3	1950-05-29	06:19	nan	nan	nan	0.000	0.000	19.691	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	154.873	0.000	0.000	0.000	75.380
-3	1950-05-29	06:20	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	31.669	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	181.358
-3	1950-05-29	06:21	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	177.580	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	88.198
-3	1950-05-29	06:22	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.924	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	167.485
-3	1950-05-29	06:23	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.870	0.000	0.000	0.000	0.000	18.558	0.000	0.000	0.000	0.000	145.377
-3	1950-05-29	06:24	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	97.281	0.000	0.000	0.000	0.000	126.733	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:25	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.030	0.000	0.000	0.000	0.000	160.096	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:26	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	146.421	0.000	0.000	0.000	0.000	138.468	0.000	0.000	0.000	0.000	89.120
-3	1950-05-29	06:27	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	103.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	160.349
-3	1950-05-29	06:28	nan	nan	nan	0.000	0.000	0.000	0.000	46.410	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	204.930
-3	1950-05-29	06:29	nan	nan	nan	0.000	0.000	0.000	0.000	65.103	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.775
-3	1950-05-29	06:30	nan	nan	nan	0.000	0.000	0.000	0.000	58.314	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	150.847
-3	1950-05-29	06:31	nan	nan	nan	0.000	0.000	0.000	0.000	98.435	0.000	0.000	81.589	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	217.419
-3	1950-05-29	06:32	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	119.495	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.585
-3	1950-05-29	06:33	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	30.402
-3	1950-05-29	06:34	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:35	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:36	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:37	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:38	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	120.158	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:39	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	96.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:40	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:41	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:42	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	111.596	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:43	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	72.841	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:44	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	171.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:45	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:46	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:47	nan	nan	nan	20.695	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:48	nan	nan	nan	107.786	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	26.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:49	nan	nan	nan	165.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.563	0.000	182.960	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:50	nan	nan	nan	17.894	0.000	0.000	0.000	0.000	0.000	0.000	0.000	189.218	0.000	144.194	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:51	nan	nan	nan	27.683	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:52	nan	nan	nan	65.417	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:53	nan	nan	nan	136.657	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:54	nan	nan	nan	166.403	0.000	0.000	0.000	0.000	0.000	0.000	0.000	135.142	0.000	67.818	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:55	nan	nan	nan	125.336	0.000	0.000	0.000	0.000	0.000	0.000	0.000	81.129	0.000	8.917	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:56	nan	nan	nan	37.639	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	62.415	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:57	nan	nan	nan	199.433	0.000	0.000	0.000	0.000	0.000	52.375	0.000	0.000	121.804	57.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:58	nan	nan	nan	157.484	0.000	0.000	0.000	0.000	0.000	49.357	0.000	0.000	187.563	81.058	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	06:59	nan	nan	nan	260.592	0.000	0.000	0.000	0.000	0.000	92.531	0.000	60.061	170.605	70.853	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:00	nan	nan	nan	172.444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	127.257	154.835	95.758	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:01	nan	nan	nan	186.695	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.057	59.438	102.561	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:02	nan	nan	nan	67.269	0.000	0.000	0.000	0.000	0.000	0.000	0.000	156.345	0.000	107.284	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:03	nan	nan	nan	1.867	0.000	0.000	0.000	0.000	0.000	0.000	0.000	57.291	92.931	31.146	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:04	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	56.077	17.181	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:05	nan	nan	nan	3.531	0.000	0.000	0.000	0.000	0.000	0.000	0.000	222.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:06	nan	nan	nan	130.598	0.000	0.000	0.000	0.000	0.000	0.000	0.000	145.720	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:07	nan	nan	nan	280.274	0.000	0.000	0.000	0.000	0.000	0.000	0.000	150.775	0.000	0.000	0.000	22.777	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:08	nan	nan	nan	192.222	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.585	0.000	0.000	0.000	76.332	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:09	nan	nan	nan	99.761	0.000	0.000	0.000	0.000	0.000	0.000	0.000	174.843	0.000	82.446	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:10	nan	nan	nan	52.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	143.095	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:11	nan	nan	nan	32.804	0.000	0.000	0.000	0.000	0.000	0.000	0.000	148.122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:12	nan	nan	nan	58.184	0.000	0.000	0.000	0.000	0.000	0.000	0.000	153.403	0.000	0.000	0.000	140.741	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:13	nan	nan	nan	152.878	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	143.877	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:14	nan	nan	nan	115.777	0.000	0.000	18.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	83.398	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:15	nan	nan	nan	218.262	0.000	0.000	134.995	0.000	0.000	0.000	0.000	146.705	0.000	0.000	0.000	77.188	0.000	111.386	0.000	0.000	0.000
-3	1950-05-29	07:16	nan	nan	nan	68.368	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	139.062	0.000	177.822	0.000	0.000	0.000
-3	1950-05-29	07:17	nan	nan	nan	0.000	0.000	0.000	18.469	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	130.760	0.000	180.771	0.000	43.380	0.000
-3	1950-05-29	07:18	nan	nan	nan	0.000	0.000	0.000	90.862	0.000	0.000	0.000	0.000	54.627	0.000	0.000	0.000	11.777	0.000	19.498	0.000	119.422	0.000
-3	1950-05-29	07:19	nan	nan	nan	0.000	0.000	0.000	128.378	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	26.173	0.000	65.864	0.000
-3	1950-05-29	07:20	nan	nan	nan	0.000	0.000	0.000	165.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	27.273	0.000
-3	1950-05-29	07:21	nan	nan	nan	0.000	0.000	0.000	153.833	0.000	0.000	0.000	0.000	43.122	0.000	0.000	0.000	0.000	0.000	0.328	0.000	114.733	0.000
-3	1950-05-29	07:22	nan	nan	nan	0.000	0.000	91.165	108.124	0.000	0.000	0.000	0.000	104.632	0.000	0.000	0.000	96.075	0.000	0.000	0.000	59.997	0.000
-3	1950-05-29	07:23	nan	nan	nan	0.000	0.000	136.995	0.000	0.000	0.000	0.000	92.515	193.513	0.000	0.000	0.000	72.289	0.000	0.175	0.000	0.000	0.000
-3	1950-05-29	07:24	nan	nan	nan	8.593	0.000	33.984	9.508	0.000	0.000	0.000	67.165	0.000	0.000	0.000	0.000	152.497	0.000	150.024	0.000	18.860	0.000
-3	1950-05-29	07:25	nan	nan	nan	181.152	0.000	138.795	31.432	0.000	0.000	0.000	17.609	0.000	0.000	0.000	0.000	112.661	0.000	77.757	0.000	74.912	0.000
-3	1950-05-29	07:26	nan	nan	nan	0.000	0.000	121.139	21.902	0.000	0.000	0.000	34.081	0.000	0.000	0.000	0.000	117.928	0.000	52.431	0.000	129.077	0.000
-3	1950-05-29	07:27	nan	nan	nan	0.000	0.000	130.006	65.874	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.014	0.000	95.005	0.000	98.260	0.000
-3	1950-05-29	07:28	nan	nan	nan	0.000	0.000	20.760	63.311	0.000	0.000	0.000	15.627	0.000	0.000	0.000	0.000	148.560	0.000	109.726	0.000	0.000	0.000
-3	1950-05-29	07:29	nan	nan	nan	0.000	0.000	63.312	35.989	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	105.304	0.000	165.886	0.000	0.000	0.000
-3	1950-05-29	07:30	nan	nan	nan	0.000	0.000	123.337	65.209	0.000	0.000	0.000	35.792	0.000	0.000	0.000	0.000	159.449	0.000	65.579	0.000	0.000	0.000
-3	1950-05-29	07:31	nan	nan	nan	0.000	0.000	90.860	70.011	0.000	0.000	0.000	19.720	0.000	0.000	0.000	0.000	157.579	0.000	24.749	0.000	0.000	0.000
-3	1950-05-29	07:32	nan	nan	nan	0.000	0.000	43.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	110.722	0.000	58.132	0.000	0.000	0.000
-3	1950-05-29	07:33	nan	nan	nan	0.000	0.000	23.607	41.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	128.904	0.000	0.000	0.000
-3	1950-05-29	07:34	nan	nan	nan	0.000	0.000	101.230	51.972	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	70.804	0.000	0.000	0.000
-3	1950-05-29	07:35	nan	nan	nan	0.000	0.000	54.214	73.170	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.856	0.000	0.000	0.000
-3	1950-05-29	07:36	nan	nan	nan	0.000	0.000	0.000	69.206	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	59.438	0.000	0.000	0.000
-3	1950-05-29	07:37	nan	nan	nan	0.000	0.000	18.744	177.263	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	110.361	0.000	0.000	0.000
-3	1950-05-29	07:38	nan	nan	nan	0.000	0.000	0.000	19.291	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.829	0.000	0.000	0.000
-3	1950-05-29	07:39	nan	nan	nan	0.000	0.000	0.000	110.861	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	79.278	0.000	0.000	0.000
-3	1950-05-29	07:40	nan	nan	nan	0.000	0.000	0.000	73.996	0.000	0.000	36.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:41	nan	nan	nan	0.000	0.000	202.913	36.907	0.000	47.133	19.860	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:42	nan	nan	nan	0.000	0.000	92.678	59.421	0.000	25.280	19.731	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:43	nan	nan	nan	0.000	0.000	0.000	86.900	0.000	0.000	12.166	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:44	nan	nan	nan	0.000	0.000	28.264	93.406	0.000	70.307	7.488	0.000	0.000	0.000	0.000	129.761	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:45	nan	nan	nan	0.000	0.000	223.705	166.949	0.000	0.000	8.536	0.000	0.000	0.000	0.000	26.097	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:46	nan	nan	nan	0.000	0.000	89.229	89.668	0.000	0.000	12.984	0.000	0.000	0.000	0.000	132.838	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:47	nan	nan	nan	0.000	0.000	0.000	53.761	0.000	0.000	11.553	0.000	0.000	0.000	0.000	19.874	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:48	nan	nan	nan	0.000	0.000	0.000	60.608	0.000	48.913	9.430	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:49	nan	nan	nan	0.000	0.000	0.000	43.256	0.000	34.225	9.578	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:50	nan	nan	nan	0.000	0.000	0.000	27.744	0.000	0.000	10.107	0.000	0.000	0.000	0.000	27.504	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:51	nan	nan	nan	0.000	0.000	0.000	54.013	0.000	0.000	9.911	0.000	0.000	0.000	0.000	30.720	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:52	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	14.590	0.000	0.000	0.000	0.000	227.425	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:53	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	19.337	0.000	0.000	0.000	0.000	185.311	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:54	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	13.941	0.000	0.000	0.000	0.000	180.112	0.000	0.000	0.000	0.000	0.000	0.000
-3	1950-05-29	07:55	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	15.849	43.862	0.000	0.000	0.000	0.000	85.104	0.000	24.522	0.000	0.000	0.000	0.000
-3	1950-05-29	07:56	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	41.124	37.317	0.000	0.000	0.000	0.000	67.418	0.000	73.789	0.000	0.000	0.000	0.000
-3	1950-05-29	07:57	nan	nan	nan	0.000	0.000	0.000	24.279	0.000	43.119	17.160	0.000	0.000	0.000	0.000	307.362	0.000	93.372	0.000	0.000	0.000	0.000
-3	1950-05-29	07:58	nan	nan	nan	0.000	0.000	0.000	57.376	0.000	105.886	11.017	0.000	0.000	117.509	0.000	173.789	0.000	194.535	0.000	0.000	0.000	0.000
-3	1950-05-29	07:59	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	180.656	10.282	0.000	0.000	44.496	0.000	0.000	0.000	266.626	0.000	0.000	0.000	0.000
-3	1950-05-29	08:00	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	341.598	9.604	0.000	0.000	155.028	0.000	87.192	0.000	234.678	0.000	0.000	0.000	0.000
-3	1950-05-29	08:01	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	125.951	12.422	0.000	0.000	79.999	0.000	0.000	0.000	74.320	0.000	0.000	0.000	0.000
-3	1950-05-29	08:02	nan	nan	nan	0.000	0.000	0.000	5.212	0.000	9.518	69.791	0.000	0.000	121.913	0.000	0.000	0.000	132.109	0.000	0.000	0.000	0.000
-3	1950-05-29	08:03	nan	nan	nan	0.000	0.000	0.000	15.874	0.000	10.691	0.000	0.000	0.000	148.023	0.000	0.000	0.000	32.841	0.000	0.000	0.000	0.000
-3	1950-05-29	08:04	nan	nan	nan	0.000	0.000	0.000	0.000	45.884	7.211	31.858	0.000	0.000	157.286	0.000	0.000	0.000	30.699	0.000	0.000	0.000	0.000
-3	1950-05-29	08:05	nan	nan	nan	0.000	7.140	0.000	0.000	80.096	5.680	0.000	0.000	0.000	179.896	0.000	0.000	0.000	82.919	0.000	0.000	0.000	0.000
-3	1950-05-29	08:06	nan	nan	nan	0.000	44.053	0.000	0.000	57.797	5.092	33.911	0.000	0.000	107.514	0.000	0.000	0.000	120.285	0.000	0.000	0.000	0.000
-3	1950-05-29	08:07	nan	nan	nan	0.000	0.000	0.000	0.000	86.614	9.320	9.766	0.000	0.000	117.607	0.000	0.000	0.000	232.627	0.000	0.000	0.000	0.000
-3	1950-05-29	08:08	nan	nan	nan	0.000	22.043	0.000	0.000	41.407	11.097	8.530	0.000	0.000	13.031	0.000	0.000	0.000	209.118	0.000	0.000	0.000	0.000
-3	1950-05-29	08:09	nan	nan	nan	0.000	0.000	0.000	0.000	90.752	10.044	8.171	0.000	0.000	10.294	0.000	0.000	0.000	120.652	0.000	0.000	0.000	0.000
-3	1950-05-29	08:10	nan	nan	nan	0.000	49.833	0.000	0.000	125.975	8.978	7.234	0.000	0.000	144.494	0.000	0.000	0.000	109.103	0.000	0.000	0.000	0.000
-3	1950-05-29	08:11	nan	nan	nan	0.000	0.000	0.000	0.000	119.935	10.600	6.051	0.000	0.000	129.426	0.000	0.000	0.000	81.147	0.000	0.000	0.000	0.000
-3	1950-05-29	08:12	nan	nan	nan	0.000	3.779	0.000	0.000	138.008	10.612	8.318	0.000	0.000	35.740	0.000	0.000	0.000	126.442	0.000	0.000	0.000	256.977
-3	1950-05-29	08:13	nan	nan	nan	0.000	64.850	0.000	0.000	21.924	35.205	5.461	0.000	0.000	0.000	0.000	0.000	0.000	186.521	0.000	0.000	0.000	208.447
-3	1950-05-29	08:14	nan	nan	nan	0.000	0.000	0.000	0.000	29.450	0.000	6.293	68.410	0.000	0.000	0.000	0.000	0.000	142.107	0.000	115.625	0.000	53.389
-3	1950-05-29	08:15	nan	nan	nan	0.000	0.000	0.000	0.000	38.238	0.000	8.093	78.154	0.000	0.000	0.000	0.000	0.000	124.998	0.000	10.392	0.000	149.290
-3	1950-05-29	08:16	nan	nan	nan	0.000	0.000	0.000	0.000	127.122	0.000	8.325	65.365	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.364	0.000	158.560
-3	1950-05-29	08:17	nan	nan	nan	0.000	0.000	0.000	0.000	44.736	0.000	38.049	50.769	0.000	109.240	0.000	0.000	0.000	16.166	0.000	56.809	0.000	203.266
-3	1950-05-29	08:18	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	73.888	46.760	0.000	81.440	0.000	0.000	0.000	160.399	0.000	128.791	0.000	149.762
-3	1950-05-29	08:19	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	19.256	37.075	0.000	0.000	0.000	0.000	0.000	230.086	0.000	29.925	0.000	171.551
-3	1950-05-29	08:20	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	88.749	0.000	0.000	0.000	0.000	0.000	124.501	0.000	0.000	0.000	304.614
-3	1950-05-29	08:21	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	134.979	0.000	0.000	0.000	0.000	0.000	200.277	0.000	117.234	0.000	177.911
-3	1950-05-29	08:22	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	33.110	97.619	0.000	0.000	0.000	0.000	0.000	14.439	0.000	86.936	0.000	242.599
-3	1950-05-29	08:23	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	44.431	0.000	0.000	0.000	0.000	0.000	0.000	103.355	0.000	123.941	0.000	237.659
-3	1950-05-29	08:24	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	112.032	0.000	78.324	0.000	180.366
-3	1950-05-29	08:25	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.006	0.000	66.003	0.000	84.196
-3	1950-05-29	08:26	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	72.961	0.000	36.345	0.000	22.147
-3	1950-05-29	08:27	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	37.649	0.000	0.000	0.000	0.000	0.000	0.000	142.602	0.000	77.895	0.000	19.792
-3	1950-05-29	08:28	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	11.293	142.177	0.000	0.000	0.000	0.000	0.000	114.615	0.000	61.881	0.000	25.274
-3	1950-05-29	08:29	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	15.814	68.886	0.000	0.000	0.000	0.000	0.000	0.000	0.000	105.052	0.000	110.652
-3	1950-05-29	08:30	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	17.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	186.026	0.000	180.778
-3	1950-05-29	08:31	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	23.946	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	83.102	0.000	189.474
-3	1950-05-29	08:32	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	24.808	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.733	0.000	53.757
-3	1950-05-29	08:33	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	41.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.894	0.000	203.066
-3	1950-05-29	08:34	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	14.674	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	106.181	0.000	295.969
-3	1950-05-29	08:35	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	81.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.668	0.000	242.970
-3	1950-05-29	08:36	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	43.133	0.000	0.000	0.000	64.902	0.000	0.000	0.000	0.000	123.390	0.000	0.000
-3	1950-05-29	08:37	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	18.894	0.000	0.000	0.000	104.651	0.000	0.000	0.000	0.000	114.090	0.000	0.000
-3	1950-05-29	08:38	nan	nan	nan	0.000	0.000	0.000	0.000	0.000	0.000	49.608	0.000	0.000	0.000	61.252	0.000	0.000	0.000	0.000	0.000	0.000	103.232
