,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,,,,
,Version 11.16.5338.19188,,,,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,,,,
,,USB Interface REV 2 [1-FTV64L2L],,,,,,,,,,,,,
,     Experiment Name: RennerRW_10.19.2016 (OFTmice),,,,,,,,,,,,,,
,     Experiment Length: 10 Days,,,,,,,,,,,,,,
,     Download Interval(Active Cycle): 1 Minute,,,,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,,,,
,     Start Time: 10/19/2016 9:49:09,,,,,,,,,,,,,,
,     Stop Time: ~10/29/2016 9:49:09,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12, 1-13, 1-14, 1-15
Counter/Animal ID, , , , , , , , , , , , , , , 
Cage Type,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 10/19/2016 09:41:40
Total Counts,49454.03,68189.37,116913.11,100608.75,43721.07,100578.96,101653.97,27427.7,15977.37,38293.99,5231.2,51284,126780.71,54552.82,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:15:47
Interval Count,36.51,35.71,70.33,40.51,34.59,0,24.13,0,8.66,43.68,0,40.22,43.91,0,0
Average m/min.,14.61,14.28,28.14,16.21,13.83,0,9.64,0,3.46,17.46,0,16.08,17.56,0,0
Distance,19796.22,27290.03,46793.37,40259.71,17502.26,40231.58,40671.24,10971.08,6394.41,15335.07,2092.48,20529.69,50729.85,21821.13,0
Total Counts,49490.54,68225.08,116983.43,100649.26,43755.66,100578.96,101678.11,27427.7,15986.03,38337.67,5231.2,51324.22,126824.62,54552.82,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:16:47
Interval Count,35.43,22.03,51.16,31.16,0,0,44.87,0,8.95,22.7,7.88,21.97,32.82,0,0
Average m/min.,14.17,8.81,20.46,12.46,0,0,17.96,0,3.58,9.09,3.15,8.79,13.12,0,0
Distance,19810.39,27298.84,46813.84,40272.17,17502.26,40231.58,40689.19,10971.08,6397.99,15344.15,2095.63,20538.48,50742.97,21821.13,0
Total Counts,49525.97,68247.11,117034.59,100680.42,43755.66,100578.96,101722.97,27427.7,15994.97,38360.37,5239.08,51346.2,126857.43,54552.82,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:17:47
Interval Count,41.86,0.89,47.62,42.99,0,22.51,53.08,0,3.84,28.46,5.82,37.34,53.92,0,0
Average m/min.,16.74,0.36,19.04,17.18,0,9,21.21,0,1.54,11.37,2.33,14.93,21.56,0,0
Distance,19827.13,27299.2,46832.88,40289.36,17502.26,40240.59,40710.42,10971.08,6399.53,15355.53,2097.96,20553.42,50764.54,21821.13,0
Total Counts,49567.83,68248,117082.21,100723.41,43755.66,100601.47,101776.05,27427.7,15998.82,38388.83,5244.89,51383.54,126911.36,54552.82,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:18:47
Interval Count,34.22,26.24,18.58,43.84,0,24.18,55.33,0,10.53,37.58,7.37,44.26,49.24,33.36,0
Average m/min.,13.69,10.49,7.44,17.54,0,9.67,22.15,0,4.21,15.04,2.95,17.7,19.7,13.34,0
Distance,19840.82,27309.69,46840.32,40306.9,17502.26,40250.26,40732.55,10971.08,6403.74,15370.56,2100.91,20571.12,50784.24,21834.47,0
Total Counts,49602.05,68274.24,117100.79,100767.25,43755.66,100625.66,101831.38,27427.7,16009.34,38426.41,5252.26,51427.8,126960.59,54586.17,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:19:47
Interval Count,14.01,27.82,0.68,43.25,0,31.74,55.99,0,6.34,39.83,6.34,45.47,15.2,43.42,0
Average m/min.,5.61,11.13,0.27,17.28,0,12.68,22.37,0,2.53,15.91,2.53,18.17,6.08,17.36,0
Distance,19846.43,27320.82,46840.59,40324.2,17502.26,40262.96,40754.95,10971.08,6406.27,15386.49,2103.44,20589.31,50790.32,21851.84,0
Total Counts,49616.07,68302.05,117101.47,100810.5,43755.66,100657.39,101887.37,27427.7,16015.68,38466.24,5258.61,51473.28,126975.79,54629.59,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:20:47
Interval Count,0,20.21,47.89,41.26,0,38.2,54.33,0,11.39,44.42,0.14,44.34,0,32.78,0
Average m/min.,0,8.09,19.17,16.52,0,15.3,21.76,0,4.56,17.78,0.06,17.74,0,13.11,0
Distance,19846.43,27328.91,46859.75,40340.71,17502.26,40278.24,40776.68,10971.08,6410.83,15404.26,2103.5,20607.05,50790.32,21864.95,0
Total Counts,49616.07,68322.26,117149.37,100851.76,43755.66,100695.59,101941.7,27427.7,16027.08,38510.66,5258.75,51517.62,126975.79,54662.37,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:21:47
Interval Count,0,45.86,69.8,14.82,0,55.62,59.21,0,9.08,26.2,4.12,45.46,0,37.59,0
Average m/min.,0,18.33,27.9,5.91,0,22.21,23.65,0,3.63,10.47,1.65,18.17,0,15.03,0
Distance,19846.43,27347.25,46887.67,40346.63,17502.26,40300.48,40800.36,10971.08,6414.46,15414.74,2105.15,20625.23,50790.32,21879.98,0
Total Counts,49616.07,68368.12,117219.17,100866.58,43755.66,100751.21,102000.91,27427.7,16036.16,38536.86,5262.87,51563.08,126975.79,54699.96,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:22:47
Interval Count,18.32,44.38,70.76,0,0,62.34,4.93,0,11.34,51.28,6.76,15,19.75,48.76,0
Average m/min.,7.32,17.75,28.31,0,0,24.96,1.98,0,4.54,20.52,2.7,6,7.9,19.5,0
Distance,19853.75,27365,46915.97,40346.63,17502.26,40325.42,40802.34,10971.08,6419,15435.25,2107.85,20631.23,50798.22,21899.49,0
Total Counts,49634.38,68412.5,117289.93,100866.58,43755.66,100813.55,102005.84,27427.7,16047.5,38588.13,5269.63,51578.08,126995.54,54748.72,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:23:47
Interval Count,40.16,48.79,19.33,0,0,50.87,17.67,0,11.08,40.64,0.43,35.46,9.92,37.71,0
Average m/min.,16.06,19.5,7.73,0,0,20.32,7.06,0,4.42,16.25,0.18,14.18,3.96,15.07,0
Distance,19869.82,27384.52,46923.71,40346.63,17502.26,40345.77,40809.41,10971.08,6423.43,15451.51,2108.03,20645.42,50802.18,21914.57,0
Total Counts,49674.54,68461.29,117309.26,100866.58,43755.66,100864.42,102023.51,27427.7,16058.58,38628.78,5270.07,51613.54,127005.46,54786.43,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:24:47
Interval Count,41.57,43.55,0,0,0,0.09,56.86,0,5.08,24.13,0,42.92,64.74,44.78,0
Average m/min.,16.62,17.43,0,0,0,0.04,22.76,0,2.03,9.65,0,17.15,25.89,17.91,0
Distance,19886.44,27401.94,46923.71,40346.63,17502.26,40345.81,40832.15,10971.08,6425.46,15461.16,2108.03,20662.58,50828.08,21932.48,0
Total Counts,49716.11,68504.84,117309.26,100866.58,43755.66,100864.51,102080.37,27427.7,16063.66,38652.91,5270.07,51656.46,127070.2,54831.21,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:25:47
Interval Count,37.59,42.66,0,17.17,0,0,57.57,0,6.95,48.59,0.01,12.17,64.53,37.11,0
Average m/min.,15.03,17.05,0,6.86,0,0,22.98,0,2.78,19.42,0,4.87,25.8,14.84,0
Distance,19901.48,27419,46923.71,40353.5,17502.26,40345.81,40855.17,10971.08,6428.24,15480.6,2108.03,20667.45,50853.89,21947.33,0
Total Counts,49753.7,68547.5,117309.26,100883.75,43755.66,100864.51,102137.93,27427.7,16070.61,38701.5,5270.08,51668.63,127134.72,54868.32,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:26:47
Interval Count,14.67,34.74,27.24,36.39,4.99,0,58.88,0,9.95,37.68,0,0,56.96,39.54,0
Average m/min.,5.87,13.9,10.9,14.57,2,0,23.59,0,3.98,15.08,0,0,22.78,15.81,0
Distance,19907.35,27432.89,46934.6,40368.06,17504.26,40345.81,40878.73,10971.08,6432.22,15495.67,2108.03,20667.45,50876.67,21963.14,0
Total Counts,49768.37,68582.24,117336.5,100920.14,43760.64,100864.51,102196.82,27427.7,16080.55,38739.18,5270.08,51668.63,127191.68,54907.86,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:27:47
Interval Count,0,49.36,62.8,38.58,39.57,41.86,54.8,0,4.92,46.64,0,0,72.97,43.21,0
Average m/min.,0,19.73,25.09,15.41,15.8,16.72,21.89,0,1.97,18.65,0,0,29.19,17.28,0
Distance,19907.35,27452.64,46959.72,40383.49,17520.08,40362.55,40900.65,10971.08,6434.19,15514.33,2108.03,20667.45,50905.86,21980.43,0
Total Counts,49768.37,68631.59,117399.3,100958.72,43800.21,100906.37,102251.62,27427.7,16085.47,38785.83,5270.08,51668.63,127264.66,54951.07,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:28:47
Interval Count,5.92,34.92,60.91,38.7,35.97,26.08,52.78,0,11.79,48.39,0,0,59.58,44.67,0
Average m/min.,2.37,13.98,24.38,15.5,14.4,10.44,21.13,0,4.72,19.36,0,0,23.82,17.86,0
Distance,19909.72,27466.61,46984.08,40398.97,17534.47,40372.98,40921.76,10971.08,6438.91,15533.69,2108.03,20667.45,50929.69,21998.29,0
Total Counts,49774.29,68666.51,117460.21,100997.42,43836.18,100932.45,102304.39,27427.7,16097.26,38834.22,5270.08,51668.63,127324.24,54995.74,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:29:47
Interval Count,43.13,45.38,56.54,34.53,46.08,64.29,60.24,0,11.68,31.2,0,28.8,62.08,43.79,0
Average m/min.,17.24,18.13,22.59,13.79,18.42,25.68,24.06,0,4.67,12.48,0,11.52,24.84,17.51,0
Distance,19926.97,27484.76,47006.7,40412.78,17552.91,40398.69,40945.85,10971.08,6443.58,15546.17,2108.03,20678.97,50954.53,22015.81,0
Total Counts,49817.42,68711.89,117516.75,101031.95,43882.26,100996.74,102364.63,27427.7,16108.95,38865.42,5270.08,51697.43,127386.32,55039.53,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:30:47
Interval Count,45.03,3.7,64.49,40.78,34.26,56.09,57.17,0,6.13,46.88,0,40.76,74.57,40.38,0
Average m/min.,18.01,1.48,25.81,16.32,13.71,22.46,22.88,0,2.45,18.74,0,16.3,29.81,16.15,0
Distance,19944.98,27486.24,47032.49,40429.09,17566.61,40421.13,40968.72,10971.08,6446.03,15564.92,2108.03,20695.28,50984.35,22031.96,0
Total Counts,49862.45,68715.59,117581.24,101072.72,43916.53,101052.83,102421.8,27427.7,16115.08,38912.3,5270.08,51738.2,127460.88,55079.91,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:31:47
Interval Count,42.86,0,60.3,38.28,45.12,46.74,42.24,0,0,52.05,0,41.12,63.82,1.47,0
Average m/min.,17.13,0,24.1,15.29,18.03,18.68,16.89,0,0,20.82,0,16.45,25.52,0.59,0
Distance,19962.12,27486.24,47056.62,40444.4,17584.66,40439.83,40985.62,10971.08,6446.03,15585.74,2108.03,20711.73,51009.88,22032.55,0
Total Counts,49905.3,68715.59,117641.54,101111,43961.64,101099.57,102464.04,27427.7,16115.08,38964.36,5270.08,51779.32,127524.7,55081.38,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:32:47
Interval Count,42.45,0,68.95,22.82,49.54,65.78,0,0,4.05,48.3,7.76,45.53,26.79,0,0
Average m/min.,16.98,0,27.59,9.14,19.82,26.32,0,0,1.62,19.31,3.11,18.2,10.71,0,0
Distance,19979.1,27486.24,47084.19,40453.53,17604.47,40466.14,40985.62,10971.08,6447.65,15605.06,2111.14,20729.94,51020.59,22032.55,0
Total Counts,49947.75,68715.59,117710.49,101133.82,44011.18,101165.34,102464.04,27427.7,16119.13,39012.66,5277.84,51824.84,127551.49,55081.38,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:33:47
Interval Count,45.97,0,58.38,0,45.91,64.12,0,0,12.29,13.41,8.55,39.46,54.54,0,0
Average m/min.,18.38,0,23.33,0,18.35,25.62,0,0,4.92,5.37,3.42,15.78,21.81,0,0
Distance,19997.49,27486.24,47107.55,40453.53,17622.84,40491.78,40985.62,10971.08,6452.57,15610.43,2114.56,20745.72,51042.41,22032.55,0
Total Counts,49993.72,68715.59,117768.87,101133.82,44057.09,101229.46,102464.04,27427.7,16131.42,39026.07,5286.39,51864.3,127606.03,55081.38,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:34:47
Interval Count,44.5,30.61,0,0,43.39,5.03,11.59,0,10.18,0,7.43,34.43,50.24,0,0
Average m/min.,17.8,12.25,0,0,17.36,2.01,4.63,0,4.07,0,2.97,13.77,20.1,0,0
Distance,20015.29,27498.48,47107.55,40453.53,17640.19,40493.79,40990.25,10971.08,6456.64,15610.43,2117.53,20759.49,51062.51,22032.55,0
Total Counts,50038.22,68746.2,117768.87,101133.82,44100.49,101234.49,102475.63,27427.7,16141.61,39026.07,5293.83,51898.74,127656.26,55081.38,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:35:47
Interval Count,44.88,43.25,59.66,18.66,0,0,55.54,0,9.93,0,6.67,49.25,50.47,36.95,0
Average m/min.,17.94,17.28,23.84,7.45,0,0,22.21,0,3.98,0,2.67,19.7,20.18,14.77,0
Distance,20033.24,27515.78,47131.41,40460.99,17640.19,40493.79,41012.47,10971.08,6460.62,15610.43,2120.2,20779.19,51082.69,22047.33,0
Total Counts,50083.11,68789.45,117828.53,101152.47,44100.49,101234.49,102531.17,27427.7,16151.54,39026.07,5300.5,51947.99,127706.74,55118.33,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:36:47
Interval Count,39.25,47.49,73.43,36.84,0,59.87,57.84,0,9.28,0,4.89,53.13,11.47,48.61,0
Average m/min.,15.7,19,29.38,14.75,0,23.95,23.13,0,3.71,0,1.96,21.25,4.59,19.44,0
Distance,20048.94,27534.77,47160.78,40475.73,17640.19,40517.74,41035.61,10971.08,6464.33,15610.43,2122.16,20800.45,51087.28,22066.77,0
Total Counts,50122.36,68836.93,117901.96,101189.32,44100.49,101294.36,102589.01,27427.7,16160.82,39026.07,5305.39,52001.12,127718.21,55166.93,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:37:47
Interval Count,0.2,49.47,65.58,39.13,0,61.2,48.96,0,11.43,0,7.68,51.39,0,49.3,0
Average m/min.,0.08,19.78,26.22,15.64,0,24.48,19.58,0,4.57,0,3.07,20.57,0,19.72,0
Distance,20049.02,27554.56,47187.02,40491.38,17640.19,40542.22,41055.19,10971.08,6468.9,15610.43,2125.23,20821.01,51087.28,22086.49,0
Total Counts,50122.55,68886.41,117967.54,101228.45,44100.49,101355.55,102637.97,27427.7,16172.25,39026.07,5313.08,52052.51,127718.21,55216.24,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:38:47
Interval Count,0,17.17,63.55,42.58,0,44.28,4.82,0,11.99,0,6.61,53.3,0,45.55,0
Average m/min.,0,6.87,25.42,17.03,0,17.7,1.93,0,4.78,0,2.64,21.3,0,18.22,0
Distance,20049.02,27561.43,47212.44,40508.41,17640.19,40559.93,41057.12,10971.08,6473.69,15610.43,2127.87,20842.33,51087.28,22104.72,0
Total Counts,50122.55,68903.58,118031.09,101271.03,44100.49,101399.83,102642.79,27427.7,16184.24,39026.07,5319.68,52105.82,127718.21,55261.79,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:39:47
Interval Count,0,51.33,9.28,37.32,0,58.82,56.22,0,10.89,0,6,8.39,0,47.46,0
Average m/min.,0,20.52,3.71,14.92,0,23.53,22.5,0,4.36,0,2.4,3.35,0,18.97,0
Distance,20049.02,27581.96,47216.15,40523.34,17640.19,40583.46,41079.61,10971.08,6478.05,15610.43,2130.27,20845.68,51087.28,22123.7,0
Total Counts,50122.55,68954.91,118040.37,101308.34,44100.49,101458.64,102699.01,27427.7,16195.13,39026.07,5325.68,52114.21,127718.21,55309.25,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:40:47
Interval Count,0,46.43,63.78,34.32,0,58.39,47.36,0,9.95,0,7.39,0,0.22,28.01,0
Average m/min.,0,18.58,25.5,13.71,0,23.33,18.91,0,3.97,0,2.96,0,0.09,11.21,0
Distance,20049.02,27600.54,47241.66,40537.06,17640.19,40606.82,41098.55,10971.08,6482.03,15610.43,2133.23,20845.68,51087.37,22134.91,0
Total Counts,50122.55,69001.34,118104.14,101342.66,44100.49,101517.04,102746.37,27427.7,16205.08,39026.07,5333.08,52114.21,127718.43,55337.26,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:41:47
Interval Count,6.97,54.13,67.63,41.63,0,47.66,57.39,0,7.58,0,6.34,10.43,50.88,41.83,0
Average m/min.,2.79,21.64,27.05,16.66,0,19.07,22.98,0,3.03,0,2.54,4.18,20.36,16.72,0
Distance,20051.81,27622.19,47268.71,40553.72,17640.19,40625.88,41121.51,10971.08,6485.06,15610.43,2135.77,20849.86,51107.73,22151.64,0
Total Counts,50129.53,69055.47,118171.78,101384.29,44100.49,101564.7,102803.76,27427.7,16212.66,39026.07,5339.42,52124.64,127769.32,55379.09,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:42:47
Interval Count,44.76,11.37,68.51,39.83,0,46.96,56.39,0,8.21,0,7.12,50.79,51.2,48.92,0
Average m/min.,17.91,4.55,27.39,15.92,0,18.75,22.52,0,3.29,0,2.85,20.3,20.47,19.57,0
Distance,20069.72,27626.74,47296.12,40569.65,17640.19,40644.66,41144.06,10971.08,6488.35,15610.43,2138.62,20870.17,51128.21,22171.21,0
Total Counts,50174.29,69066.84,118240.29,101424.12,44100.49,101611.66,102860.16,27427.7,16220.87,39026.07,5346.54,52175.43,127820.51,55428.01,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:43:47
Interval Count,45.53,0,68.05,41.96,0,68.25,60.49,0,6.87,12.59,5.91,51.2,49.3,51.14,0
Average m/min.,18.21,0,27.23,16.79,0,27.33,24.23,0,2.74,5.04,2.36,20.49,19.72,20.45,0
Distance,20087.93,27626.74,47323.34,40586.43,17640.19,40671.96,41168.26,10971.08,6491.09,15615.46,2140.98,20890.65,51147.93,22191.66,0
Total Counts,50219.82,69066.84,118308.34,101466.08,44100.49,101679.91,102920.64,27427.7,16227.74,39038.66,5352.45,52226.63,127869.82,55479.16,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:44:47
Interval Count,33.51,40.32,68.5,41.5,0,50.01,21.59,0,6.76,37.22,8.13,50.64,57.75,48.26,0
Average m/min.,13.4,16.11,27.38,16.58,0,19.98,8.62,0,2.71,14.87,3.25,20.24,23.09,19.3,0
Distance,20101.33,27642.86,47350.74,40603.03,17640.19,40691.97,41176.89,10971.08,6493.8,15630.35,2144.23,20910.91,51171.03,22210.97,0
Total Counts,50253.33,69107.16,118376.84,101507.58,44100.49,101729.92,102942.24,27427.7,16234.5,39075.88,5360.58,52277.28,127927.57,55527.42,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:45:47
Interval Count,38.63,24.25,72.42,39.72,36.33,64.17,0,0,3.21,43.45,0.92,52.59,61.01,23.39,0
Average m/min.,15.45,9.7,28.98,15.9,14.55,25.7,0,0,1.28,17.4,0.37,21.05,24.4,9.36,0
Distance,20116.78,27652.56,47379.71,40618.92,17654.73,40717.64,41176.89,10971.08,6495.08,15647.73,2144.6,20931.95,51195.43,22220.33,0
Total Counts,50291.96,69131.41,118449.26,101547.3,44136.82,101794.09,102942.24,27427.7,16237.71,39119.33,5361.5,52329.87,127988.58,55550.82,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:46:47
Interval Count,46.92,48.39,40.87,42.95,43.39,60.66,0,0,9.14,45.22,0,54.25,44.74,46.33,0
Average m/min.,18.76,19.35,16.33,17.16,17.33,24.22,0,0,3.65,18.06,0,21.68,17.89,18.52,0
Distance,20135.55,27671.92,47396.05,40636.1,17672.08,40741.9,41176.89,10971.08,6498.74,15665.82,2144.6,20953.65,51213.33,22238.86,0
Total Counts,50338.88,69179.8,118490.13,101590.25,44180.21,101854.75,102942.24,27427.7,16246.86,39164.55,5361.5,52384.12,128033.32,55597.14,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:47:47
Interval Count,45.34,51.83,72.28,35.01,44.42,13.28,37.79,0,8.93,40.08,0,39.43,56.14,49.47,0
Average m/min.,18.14,20.73,28.92,14.02,17.79,5.32,15.14,0,3.58,16.05,0,15.78,22.45,19.79,0
Distance,20153.69,27692.65,47424.96,40650.11,17689.85,40747.21,41192.01,10971.08,6502.32,15681.85,2144.6,20969.42,51235.78,22258.65,0
Total Counts,50384.22,69231.63,118562.41,101625.26,44224.63,101868.03,102980.03,27427.7,16255.79,39204.63,5361.5,52423.55,128089.46,55646.62,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:48:47
Interval Count,47.78,45.87,73.08,0,49.89,0,60.25,0,3.97,46.39,0.34,0,46.43,43.34,0
Average m/min.,19.1,18.34,29.2,0,19.93,0,24.06,0,1.59,18.53,0.14,0,18.57,17.32,0
Distance,20172.8,27711,47454.19,40650.11,17709.81,40747.21,41216.11,10971.08,6503.91,15700.41,2144.74,20969.42,51254.36,22275.98,0
Total Counts,50432,69277.5,118635.49,101625.26,44274.53,101868.03,103040.28,27427.7,16259.76,39251.03,5361.84,52423.55,128135.89,55689.96,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:49:47
Interval Count,41.74,53.55,70.66,0,52.42,0,53.74,0,0.03,46.97,0,3.66,54.79,51.63,0
Average m/min.,16.69,21.42,28.28,0,20.99,0,21.53,0,0.01,18.8,0,1.46,21.91,20.66,0
Distance,20189.49,27732.42,47482.46,40650.11,17730.78,40747.21,41237.61,10971.08,6503.92,15719.2,2144.74,20970.88,51276.27,22296.64,0
Total Counts,50473.74,69331.05,118706.14,101625.26,44326.95,101868.03,103094.01,27427.7,16259.79,39298,5361.84,52427.21,128190.68,55741.59,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:50:47
Interval Count,0.07,45.67,33.2,0,41.26,28.89,55.88,0,3.64,0.18,0,51.2,63.96,1.84,0
Average m/min.,0.03,18.25,13.26,0,16.48,11.54,22.32,0,1.45,0.07,0,20.48,25.59,0.73,0
Distance,20189.52,27750.69,47495.74,40650.11,17747.28,40758.77,41259.96,10971.08,6505.37,15719.27,2144.74,20991.36,51301.86,22297.37,0
Total Counts,50473.8,69376.72,118739.34,101625.26,44368.21,101896.92,103149.89,27427.7,16263.43,39298.18,5361.84,52478.41,128254.64,55743.43,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:51:47
Interval Count,0,52.59,0,3.92,13.03,59.41,41.63,0,8.99,30.46,5.95,51.76,1.64,0,0
Average m/min.,0,21.05,0,1.56,5.22,23.78,16.67,0,3.6,12.19,2.38,20.7,0.66,0,0
Distance,20189.52,27771.73,47495.74,40651.67,17752.49,40782.53,41276.61,10971.08,6508.97,15731.46,2147.12,21012.07,51302.52,22297.37,0
Total Counts,50473.8,69429.32,118739.34,101629.18,44381.24,101956.33,103191.53,27427.7,16272.42,39328.64,5367.79,52530.17,128256.29,55743.43,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:52:48
Interval Count,0,55.53,0,35.79,0,45.01,56.05,0,3.08,48.82,7.16,54.84,0,0,0
Average m/min.,0,22.19,0,14.3,0,17.98,22.39,0,1.23,19.51,2.86,21.94,0,0,0
Distance,20189.52,27793.94,47495.74,40665.99,17752.49,40800.54,41299.03,10971.08,6510.2,15750.98,2149.98,21034.01,51302.52,22297.37,0
Total Counts,50473.8,69484.84,118739.34,101664.97,44381.24,102001.34,103247.58,27427.7,16275.5,39377.46,5374.95,52585.01,128256.29,55743.43,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:53:47
Interval Count,27.67,49.96,7.05,40.93,0,64.88,58.62,0,7.95,47.05,6.95,56.84,0,18.63,0
Average m/min.,11.07,19.99,2.82,16.39,0,25.97,23.46,0,3.18,18.82,2.78,22.72,0,7.46,0
Distance,20200.59,27813.92,47498.56,40682.36,17752.49,40826.49,41322.48,10971.08,6513.38,15769.81,2152.76,21056.74,51302.52,22304.83,0
Total Counts,50501.47,69534.8,118746.39,101705.91,44381.24,102066.22,103306.2,27427.7,16283.45,39424.51,5381.89,52641.86,128256.29,55762.07,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:54:48
Interval Count,46.18,22.64,67.28,38.79,0,66.13,8.5,0,8,50.88,5.89,45.61,0,46.97,0
Average m/min.,18.46,9.05,26.88,15.5,0,26.43,3.4,0,3.2,20.35,2.36,18.24,0,18.78,0
Distance,20219.06,27822.98,47525.47,40697.88,17752.49,40852.94,41325.88,10971.08,6516.58,15790.16,2155.12,21074.98,51302.52,22323.62,0
Total Counts,50547.66,69557.45,118813.67,101744.7,44381.24,102132.36,103314.7,27427.7,16291.45,39475.39,5387.79,52687.46,128256.29,55809.04,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:55:48
Interval Count,50.58,0.89,63.18,16.57,17.24,45.33,41.82,0,7.21,19.04,7.66,60.54,0,49.28,0
Average m/min.,20.23,0.36,25.29,6.63,6.91,18.14,16.73,0,2.88,7.61,3.06,24.22,0,19.72,0
Distance,20239.29,27823.34,47550.74,40704.51,17759.39,40871.07,41342.61,10971.08,6519.46,15797.77,2158.18,21099.2,51302.52,22343.33,0
Total Counts,50598.24,69558.34,118876.86,101761.26,44398.47,102177.68,103356.51,27427.7,16298.66,39494.43,5395.45,52748,128256.29,55858.32,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:56:48
Interval Count,46.24,52.04,60.36,7.17,47.38,68.66,55.97,0,12,0,6.13,60,42.38,49.61,0
Average m/min.,18.49,20.79,24.12,2.86,18.93,27.45,22.37,0,4.8,0,2.45,24,16.94,19.83,0
Distance,20257.79,27844.15,47574.88,40707.37,17778.34,40898.54,41364.99,10971.08,6524.26,15797.77,2160.63,21123.2,51319.47,22363.17,0
Total Counts,50644.47,69610.38,118937.21,101768.43,44445.86,102246.34,103412.49,27427.7,16310.66,39494.43,5401.58,52808,128298.67,55907.92,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:57:48
Interval Count,45.79,52.47,30.17,39.46,51.28,62.37,61.99,0,13.08,0,7.08,59.07,53.18,50.78,0
Average m/min.,18.32,20.99,12.07,15.79,20.51,24.93,24.79,0,5.22,0,2.83,23.61,21.26,20.3,0
Distance,20276.11,27865.14,47586.95,40723.16,17798.85,40923.48,41389.79,10971.08,6529.49,15797.77,2163.46,21146.83,51340.74,22383.48,0
Total Counts,50690.26,69662.86,118967.38,101807.89,44497.13,102308.71,103474.47,27427.7,16323.74,39494.43,5408.66,52867.07,128351.86,55958.7,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 18:58:48
