,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,,,,
,Version 11.16.5338.19188,,,,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,,,,
,,USB Interface REV 2 [1-FTV64L2L],,,,,,,,,,,,,
,     Experiment Name: RennerRw_10-3-16,,,,,,,,,,,,,,
,     Experiment Length: 10 Days,,,,,,,,,,,,,,
,     Download Interval(Active Cycle): 1 Minute,,,,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,,,,
,     Start Time: 10/3/2016 13:29:13,,,,,,,,,,,,,,
,     Stop Time: ~10/13/2016 13:29:13,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12, 1-13, 1-14, 1-15
Counter/Animal ID, , , , , , , , , , , , , , , 
Cage Type,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 10/03/2016 13:21:44
,,,,,,,,,,,,,,,
 20:24:49
Interval Count,48.2,25.25,60.34,0,0,23.12,35.91,58.17,11.95,31.74,7.82,25.72,0,36.13,0
Average m/min.,19.28,10.1,24.14,0,0,9.25,14.36,23.26,4.78,12.69,3.13,10.29,0,14.46,0
Distance,2810.43,3443.09,3194.08,736.52,3765.62,2509.53,3980.94,3296.32,1100.34,2607.42,478.01,2287.16,2065.57,4489.02,0
Total Counts,7026.07,8607.74,7985.21,1841.3,9414.05,6273.83,9952.36,8240.8,2750.84,6518.54,1195.03,5717.89,5163.92,11222.54,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:25:49
Interval Count,40.46,55.37,54.49,0,0,45.95,43.87,57.79,10.82,0,5.32,37.28,0,28.24,0
Average m/min.,16.17,22.13,21.78,0,0,18.37,17.55,23.12,4.32,0,2.13,14.91,0,11.29,0
Distance,2826.61,3465.24,3215.88,736.52,3765.62,2527.91,3998.49,3319.44,1104.66,2607.42,480.14,2302.07,2065.57,4500.31,0
Total Counts,7066.53,8663.11,8039.7,1841.3,9414.05,6319.78,9996.22,8298.59,2761.66,6518.54,1200.34,5755.17,5163.92,11250.78,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:26:49
Interval Count,3.96,33.07,62.46,28.82,0,48.45,59.71,19.07,10.95,0,3.82,43.28,42.36,38.24,0
Average m/min.,1.58,13.24,24.99,11.54,0,19.38,23.87,7.62,4.38,0,1.52,17.3,16.93,15.3,0
Distance,2828.19,3478.47,3240.86,748.05,3765.62,2547.29,4022.37,3327.06,1109.04,2607.42,481.66,2319.38,2082.51,4515.61,0
Total Counts,7070.49,8696.17,8102.16,1870.12,9414.05,6368.22,10055.93,8317.66,2772.61,6518.54,1204.16,5798.45,5206.28,11289.01,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:27:49
Interval Count,50.93,57.8,54.61,26.55,0,44.99,53.92,8.74,4.76,43.74,3.66,33.08,45.92,42.03,0
Average m/min.,20.37,23.1,21.83,10.61,0,17.98,21.57,3.5,1.91,17.5,1.47,13.23,18.37,16.8,0
Distance,2848.57,3501.59,3262.71,758.67,3765.62,2565.28,4043.94,3330.56,1110.95,2624.91,483.13,2332.61,2100.88,4532.42,0
Total Counts,7121.42,8753.97,8156.76,1896.67,9414.05,6413.21,10109.86,8326.39,2777.37,6562.28,1207.82,5831.53,5252.2,11331.04,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:28:49
Interval Count,36.62,22.16,47.55,22.78,0,41.03,24.99,62.91,6.18,52.87,1.28,39.32,29.46,0.04,0
Average m/min.,14.65,8.86,19.03,9.11,0,16.41,10,25.15,2.47,21.14,0.51,15.72,11.78,0.01,0
Distance,2863.22,3510.45,3281.73,767.78,3765.62,2581.69,4053.94,3355.72,1113.42,2646.06,483.64,2348.34,2112.66,4532.43,0
Total Counts,7158.04,8776.13,8204.32,1919.45,9414.05,6454.24,10134.84,8389.3,2783.55,6615.14,1209.09,5870.84,5281.66,11331.08,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:29:49
Interval Count,48.79,44.42,47,9.72,0,50.29,12.93,60.34,11.97,28.84,0,41.16,0.25,0,0
Average m/min.,19.5,17.75,18.78,3.89,0,20.1,5.17,24.13,4.79,11.53,0,16.46,0.1,0,0
Distance,2882.73,3528.22,3300.53,771.67,3765.62,2601.81,4059.11,3379.86,1118.21,2657.59,483.64,2364.8,2112.76,4532.43,0
Total Counts,7206.83,8820.55,8251.32,1929.17,9414.05,6504.53,10147.78,8449.64,2795.53,6643.99,1209.09,5912,5281.91,11331.08,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:30:49
Interval Count,32.89,50.89,49.49,0,0.11,11.64,50.51,59.21,13.63,36.55,0,42.29,6.79,0,0
Average m/min.,13.16,20.37,19.8,0,0.04,4.66,20.22,23.68,5.45,14.63,0,16.91,2.72,0,0
Distance,2895.89,3548.58,3320.32,771.67,3765.66,2606.47,4079.32,3403.54,1123.66,2672.22,483.64,2381.72,2115.48,4532.43,0
Total Counts,7239.72,8871.45,8300.8,1929.17,9414.16,6516.17,10198.29,8508.86,2809.16,6680.54,1209.09,5954.29,5288.7,11331.08,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:31:50
Interval Count,10.46,13.58,55.18,0,0,27.83,52.7,46.41,9.95,44.74,0.05,51.76,53.83,34.08,0
Average m/min.,4.18,5.43,22.05,0,0,11.11,21.05,18.55,3.98,17.88,0.02,20.7,21.52,13.62,0
Distance,2900.07,3554.01,3342.39,771.67,3765.66,2617.6,4100.39,3422.11,1127.64,2690.11,483.66,2402.42,2137.01,4546.06,0
Total Counts,7250.18,8885.03,8355.99,1929.17,9414.16,6544,10250.99,8555.26,2819.11,6725.28,1209.14,6006.05,5342.53,11365.16,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:32:49
Interval Count,47.68,30.05,52.91,0,0,49.29,62.62,58.87,10.24,47.76,0.14,48.61,54.26,48.61,0
Average m/min.,19.08,12.03,21.19,0,0,19.74,25.07,23.55,4.1,19.11,0.06,19.44,21.71,19.46,0
Distance,2919.15,3566.03,3363.56,771.67,3765.66,2637.32,4125.44,3445.65,1131.74,2709.22,483.72,2421.86,2158.72,4565.51,0
Total Counts,7297.87,8915.08,8408.89,1929.17,9414.16,6593.29,10313.61,8614.13,2829.34,6773.04,1209.29,6054.66,5396.79,11413.76,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:33:50
Interval Count,38.32,32.87,56.38,32.05,0,54.84,66,27.2,9.71,31.11,0,23.82,32.88,59.29,0
Average m/min.,15.31,13.14,22.52,12.8,0,21.9,26.37,10.87,3.88,12.44,0,9.53,13.14,23.69,0
Distance,2934.47,3579.18,3386.11,784.49,3765.66,2659.25,4151.84,3456.53,1135.62,2721.66,483.72,2431.39,2171.87,4589.22,0
Total Counts,7336.18,8947.95,8465.28,1961.22,9414.16,6648.13,10379.61,8641.33,2839.05,6804.14,1209.29,6078.47,5429.67,11473.05,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:34:49
Interval Count,38.24,0,53.33,21.83,0,51.01,34.42,27.51,7.03,0.01,0,24.37,40.43,60.78,0
Average m/min.,15.3,0,21.35,8.74,0,20.43,13.78,11.02,2.81,0,0,9.75,16.17,24.31,0
Distance,2949.77,3579.18,3407.44,793.22,3765.66,2679.66,4165.61,3467.54,1138.43,2721.66,483.72,2441.14,2188.04,4613.53,0
Total Counts,7374.42,8947.95,8518.61,1983.05,9414.16,6699.14,10414.03,8668.84,2846.08,6804.16,1209.29,6102.84,5470.11,11533.83,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:35:50
Interval Count,35.7,37.61,49.97,31.11,0,53.32,2.75,56.88,10.95,0.14,0,35.37,41.68,55.95,0
Average m/min.,14.27,15.03,19.97,12.42,0,21.29,1.1,22.73,4.38,0.06,0,14.14,16.67,22.37,0
Distance,2964.05,3594.22,3427.43,805.66,3765.66,2700.98,4166.71,3490.29,1142.81,2721.72,483.72,2455.28,2204.72,4635.91,0
Total Counts,7410.12,8985.55,8568.58,2014.16,9414.16,6752.46,10416.78,8725.72,2857.03,6804.3,1209.29,6138.21,5511.79,11589.78,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:36:50
Interval Count,43.86,53.54,44.66,12.84,0,18.58,11.29,43.55,11.03,14.38,0,3.24,25.93,48.55,0
Average m/min.,17.54,21.43,17.87,5.15,0,7.45,4.52,17.43,4.41,5.75,0,1.3,10.37,19.42,0
Distance,2981.59,3615.64,3445.29,810.8,3765.66,2708.42,4171.23,3507.71,1147.22,2727.47,483.72,2456.58,2215.09,4655.33,0
Total Counts,7453.97,9039.09,8613.24,2027,9414.16,6771.04,10428.07,8769.28,2868.05,6818.68,1209.29,6141.45,5537.72,11638.33,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:37:50
Interval Count,19.5,43.87,51.72,1.72,0,0,34.87,61.08,0.08,57.49,0,46.84,45.18,46.08,0
Average m/min.,7.8,17.52,20.67,0.69,0,0,13.92,24.4,0.03,22.99,0,18.74,18.07,18.42,0
Distance,2989.39,3633.18,3465.98,811.49,3765.66,2708.42,4185.17,3532.14,1147.25,2750.47,483.72,2475.32,2233.16,4673.76,0
Total Counts,7473.47,9082.96,8664.96,2028.72,9414.16,6771.04,10462.93,8830.36,2868.13,6876.17,1209.29,6188.29,5582.91,11684.41,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:38:50
Interval Count,0,39.97,47.16,20.34,0,45.89,59.68,59.88,5.16,52.17,0,36.93,40.79,49.54,0
Average m/min.,0,16,18.88,8.15,0,18.37,23.9,23.97,2.07,20.87,0,14.76,16.31,19.82,0
Distance,2989.39,3649.17,3484.85,819.63,3765.66,2726.77,4209.05,3556.09,1149.32,2771.34,483.72,2490.09,2249.48,4693.58,0
Total Counts,7473.47,9122.93,8712.12,2049.07,9414.16,6816.93,10522.62,8890.24,2873.29,6928.34,1209.29,6225.22,5623.7,11733.95,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:39:50
Interval Count,1.13,46.68,51.33,7.96,0,50.61,37.5,56.68,9.63,54.29,0,0,33.3,33.75,0
Average m/min.,0.45,18.66,20.51,3.18,0,20.22,14.98,22.65,3.85,21.69,0,0,13.32,13.49,0
Distance,2989.84,3667.85,3505.38,822.81,3765.66,2747.02,4224.05,3578.77,1153.17,2793.05,483.72,2490.09,2262.8,4707.08,0
Total Counts,7474.61,9169.62,8763.45,2057.03,9414.16,6867.54,10560.12,8946.92,2882.92,6982.63,1209.29,6225.22,5657,11767.7,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:40:50
Interval Count,27.63,35.28,48.61,26.95,0,45.36,60.55,7.3,13.59,40.43,0.29,43.17,0,0,0
Average m/min.,11.05,14.12,19.45,10.79,0,18.16,24.25,2.92,5.45,16.19,0.11,17.27,0,0,0
Distance,3000.89,3681.96,3524.82,833.59,3765.66,2765.16,4248.27,3581.69,1158.61,2809.23,483.83,2507.36,2262.8,4707.08,0
Total Counts,7502.24,9204.89,8812.05,2083.97,9414.16,6912.89,10620.67,8954.22,2896.51,7023.07,1209.58,6268.39,5657,11767.7,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:41:50
Interval Count,5.87,0,0.16,28.57,0,51.12,48.95,58.63,7.2,37.86,4.03,39.93,0.26,0,0
Average m/min.,2.35,0,0.06,11.41,0,20.42,19.55,23.41,2.87,15.12,1.61,15.96,0.11,0,0
Distance,3003.24,3681.96,3524.88,845.02,3765.66,2785.61,4267.85,3605.14,1161.48,2824.37,485.44,2523.33,2262.91,4707.08,0
Total Counts,7508.11,9204.89,8812.21,2112.54,9414.16,6964.01,10669.62,9012.86,2903.71,7060.92,1213.61,6308.33,5657.26,11767.7,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:42:50
Interval Count,40.14,0,0,1.08,0,54.46,46.37,61.17,4.29,40.79,0.08,33.74,0,0,0
Average m/min.,16.06,0,0,0.43,0,21.81,18.56,24.49,1.72,16.32,0.03,13.5,0,0,0
Distance,3019.3,3681.96,3524.88,845.45,3765.66,2807.39,4286.39,3629.61,1163.2,2840.68,485.47,2536.83,2262.91,4707.08,0
Total Counts,7548.25,9204.89,8812.21,2113.62,9414.16,7018.47,10715.99,9074.03,2908,7101.71,1213.68,6342.07,5657.26,11767.7,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:43:50
Interval Count,44.57,10.43,17.61,0.11,0,24.59,53.91,59.67,7.05,4.99,1,48.74,21.13,0,0
Average m/min.,17.81,4.17,7.04,0.04,0,9.82,21.53,23.84,2.82,2,0.4,19.48,8.45,0,0
Distance,3037.13,3686.13,3531.93,845.49,3765.66,2817.23,4307.96,3653.48,1166.02,2842.68,485.87,2556.32,2271.36,4707.08,0
Total Counts,7592.82,9215.33,8829.82,2113.72,9414.16,7043.07,10769.89,9133.7,2915.05,7106.7,1214.68,6390.8,5678.39,11767.7,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:44:50
Interval Count,46.57,2.2,46.03,0,0,0,41.88,55.59,10.24,57.05,0.29,45.49,53.61,32.86,0
Average m/min.,18.62,0.88,18.42,0,0,0,16.77,22.26,4.1,22.83,0.12,18.2,21.44,13.14,0
Distance,3055.75,3687.01,3550.34,845.49,3765.66,2817.23,4324.71,3675.72,1170.12,2865.5,485.99,2574.52,2292.8,4720.22,0
Total Counts,7639.38,9217.53,8875.84,2113.72,9414.16,7043.07,10811.78,9189.29,2925.29,7163.75,1214.97,6436.29,5732,11800.55,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:45:50
Interval Count,14.46,0.8,47.74,0,0,41.63,55.74,29.07,10.58,56.18,3.01,47.34,29.47,46.11,0
Average m/min.,5.79,0.32,19.07,0,0,16.62,22.26,11.6,4.22,22.44,1.2,18.92,11.78,18.43,0
Distance,3061.54,3687.33,3569.43,845.49,3765.66,2833.88,4347.01,3687.34,1174.35,2887.97,487.19,2593.45,2304.59,4738.66,0
Total Counts,7653.84,9218.33,8923.58,2113.72,9414.16,7084.7,10867.51,9218.36,2935.87,7219.93,1217.99,6483.63,5761.47,11846.66,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:46:50
Interval Count,17.58,0,48.45,0.63,0,42.46,54.91,5.21,10.92,51.09,0.75,35.28,0,64.38,0
Average m/min.,7.03,0,19.38,0.25,0,17,21.98,2.09,4.37,20.46,0.3,14.11,0,25.75,0
Distance,3068.57,3687.33,3588.81,845.74,3765.66,2850.86,4368.97,3689.43,1178.72,2908.41,487.49,2607.56,2304.59,4764.42,0
Total Counts,7671.42,9218.33,8972.03,2114.36,9414.16,7127.16,10922.42,9223.57,2946.79,7271.03,1218.74,6518.91,5761.47,11911.04,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:47:50
Interval Count,39.86,23.96,53.63,32.46,0,49.89,54.68,49.8,10.87,47.47,3.22,7,0,64.75,0
Average m/min.,15.94,9.59,21.44,12.98,0,19.94,21.84,19.89,4.33,18.97,1.29,2.8,0,25.9,0
Distance,3084.51,3696.92,3610.26,858.73,3765.66,2870.82,4390.84,3709.35,1183.06,2927.4,488.78,2610.36,2304.59,4790.32,0
Total Counts,7711.28,9242.29,9025.66,2146.82,9414.16,7177.05,10977.11,9273.37,2957.66,7318.5,1221.96,6525.91,5761.47,11975.79,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:48:50
Interval Count,36.93,0,0.51,29.49,0,42.29,7.76,9.64,6.61,7.72,2.03,20.51,26.21,61.54,0
Average m/min.,14.77,0,0.21,11.79,0,16.93,3.11,3.86,2.65,3.09,0.81,8.21,10.48,24.61,0
Distance,3099.28,3696.92,3610.47,870.52,3765.66,2887.74,4393.95,3713.21,1185.71,2930.49,489.59,2618.57,2315.07,4814.93,0
Total Counts,7748.21,9242.29,9026.17,2176.3,9414.16,7219.34,10984.87,9283.01,2964.26,7326.22,1223.99,6546.42,5787.68,12037.33,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:49:50
Interval Count,45.37,0.01,0,3.78,0.16,39.91,6.83,0,0,5.82,2.01,48.45,42.12,55.91,0
Average m/min.,18.15,0,0,1.51,0.07,15.95,2.73,0,0,2.33,0.81,19.36,16.84,22.35,0
Distance,3117.43,3696.92,3610.47,872.03,3765.73,2903.7,4396.68,3713.21,1185.71,2932.82,490.4,2637.95,2331.92,4837.29,0
Total Counts,7793.58,9242.3,9026.17,2180.08,9414.32,7259.25,10991.7,9283.01,2964.26,7332.04,1226,6594.87,5829.8,12093.24,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:50:50
Interval Count,45.99,32.71,60.53,22.24,4.62,46.05,51.07,9.64,0.76,59.16,5.5,47.28,45.88,57.45,0
Average m/min.,18.39,13.08,24.19,8.89,1.84,18.42,20.43,3.85,0.3,23.67,2.2,18.91,18.34,22.97,0
Distance,3135.83,3710.01,3634.68,880.93,3767.57,2922.12,4417.11,3717.06,1186.01,2956.48,492.6,2656.86,2350.27,4860.27,0
Total Counts,7839.57,9275.01,9086.7,2202.32,9418.93,7305.3,11042.76,9292.66,2965.03,7391.2,1231.5,6642.14,5875.68,12150.68,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:51:50
Interval Count,48.96,42.64,55.33,27.24,2.25,44.97,65.01,55.18,10.45,45.71,2.45,45.64,15.24,54.18,0
Average m/min.,19.58,17.06,22.14,10.9,0.9,17.99,25.99,22.07,4.18,18.26,0.98,18.25,6.1,21.68,0
Distance,3155.41,3727.06,3656.81,891.82,3768.47,2940.11,4443.11,3739.14,1190.19,2974.76,493.58,2675.12,2356.37,4881.95,0
Total Counts,7888.53,9317.66,9142.03,2229.55,9421.18,7350.28,11107.78,9347.84,2975.47,7436.91,1233.95,6687.79,5890.92,12204.87,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:52:50
Interval Count,44.46,38.5,57.68,16.17,3.5,46.05,63.39,58.39,11.63,50.14,3.84,13.47,32.43,54.66,0
Average m/min.,17.77,15.39,23.06,6.47,1.4,18.42,25.36,23.36,4.65,20.07,1.54,5.39,12.97,21.86,0
Distance,3173.19,3742.46,3679.88,898.29,3769.87,2958.53,4468.47,3762.49,1194.84,2994.82,495.12,2680.51,2369.34,4903.81,0
Total Counts,7932.99,9356.16,9199.71,2245.72,9424.68,7396.33,11171.17,9406.24,2987.11,7487.05,1237.79,6701.26,5923.36,12259.53,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:53:50
Interval Count,20.59,16.17,59.74,0,2.26,21.55,57.95,60.87,11.61,38.36,4.61,0,43.12,25.26,0
Average m/min.,8.24,6.47,23.9,0,0.91,8.61,23.16,24.32,4.63,15.32,1.84,0,17.24,10.11,0
Distance,3181.43,3748.93,3703.78,898.29,3770.78,2967.15,4491.65,3786.84,1199.48,3010.16,496.96,2680.51,2386.59,4913.92,0
Total Counts,7953.58,9372.33,9259.45,2245.72,9426.95,7417.88,11229.12,9467.11,2998.71,7525.41,1242.39,6701.26,5966.47,12284.79,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:54:50
Interval Count,50.36,52.49,57.05,0,2.64,0,46.13,27.08,8.97,0.01,5.18,0,53.32,4.21,0
Average m/min.,20.13,20.99,22.81,0,1.06,0,18.46,10.84,3.59,0.01,2.07,0,21.33,1.68,0
Distance,3201.57,3769.93,3726.6,898.29,3771.84,2967.15,4510.1,3797.67,1203.07,3010.17,499.03,2680.51,2407.92,4915.6,0
Total Counts,8003.93,9424.82,9316.5,2245.72,9429.59,7417.88,11275.25,9494.18,3007.68,7525.42,1247.58,6701.26,6019.79,12289,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:55:50
Interval Count,2.79,47.66,47.18,18.03,8.54,0,63.78,36.84,9.79,12.86,5.58,0,44.05,23.67,0
Average m/min.,1.12,19.06,18.87,7.21,3.41,0,25.49,14.73,3.92,5.13,2.23,0,17.61,9.47,0
Distance,3202.69,3788.99,3745.47,905.5,3775.25,2967.15,4535.61,3812.41,1206.99,3015.31,501.26,2680.51,2425.54,4925.07,0
Total Counts,8006.72,9472.47,9363.68,2263.75,9438.13,7417.88,11339.03,9531.03,3017.47,7538.28,1253.16,6701.26,6063.84,12312.67,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:56:50
Interval Count,0,55.07,28.67,5.75,59.09,0,59.83,57.34,11.63,56.59,1.18,0,52.08,63.17,0
Average m/min.,0,22.01,11.46,2.3,23.62,0,23.92,22.94,4.65,22.64,0.48,0,20.82,25.26,0
Distance,3202.69,3811.02,3756.94,907.8,3798.89,2967.15,4559.54,3835.35,1211.64,3037.95,501.74,2680.51,2446.37,4950.34,0
Total Counts,8006.72,9527.54,9392.36,2269.5,9497.22,7417.88,11398.86,9588.37,3029.11,7594.87,1254.34,6701.26,6115.92,12375.84,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:57:50
Interval Count,10.33,8.14,0,0,55.14,0,58.47,64.88,0.11,51.42,0.13,0,4.43,33.49,0
Average m/min.,4.13,3.25,0,0,22.08,0,23.4,25.96,0.04,20.56,0.05,0,1.77,13.4,0
Distance,3206.82,3814.27,3756.94,907.8,3820.95,2967.15,4582.93,3861.3,1211.68,3058.52,501.79,2680.51,2448.14,4963.73,0
Total Counts,8017.05,9535.68,9392.36,2269.5,9552.37,7417.88,11457.33,9653.25,3029.21,7646.29,1254.47,6701.26,6120.36,12409.33,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:58:50
Interval Count,8.38,0,43.22,0,63.8,8.39,47.95,57.66,0.04,22.91,0.05,15.92,0.14,21.7,0
Average m/min.,3.35,0,17.27,0,25.48,3.36,19.16,23.04,0.02,9.16,0.02,6.36,0.06,8.67,0
Distance,3210.17,3814.27,3774.23,907.8,3846.47,2970.51,4602.11,3884.36,1211.7,3067.68,501.81,2686.87,2448.2,4972.41,0
Total Counts,8025.43,9535.68,9435.58,2269.5,9616.17,7426.28,11505.28,9710.91,3029.25,7669.2,1254.53,6717.18,6120.5,12431.03,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 20:59:50
Interval Count,27.67,28.66,56.92,0,54.01,31.37,63.21,52.38,0.04,46.45,0,39.67,0,0,0
Average m/min.,11.07,11.48,22.79,0,21.62,12.56,25.31,20.98,0.02,18.58,0,15.87,0,0,0
Distance,3221.24,3825.74,3797,907.8,3868.07,2983.06,4627.39,3905.32,1211.72,3086.26,501.81,2702.74,2448.2,4972.41,0
Total Counts,8053.11,9564.34,9492.5,2269.5,9670.18,7457.64,11568.49,9763.29,3029.29,7715.64,1254.53,6756.86,6120.5,12431.03,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 21:00:50
Interval Count,38.37,48.38,50.53,0,66.12,42.93,50.63,59.24,12.66,31.63,1.24,36.62,0,0,0
Average m/min.,15.34,19.33,20.19,0,26.41,17.14,20.23,23.66,5.05,12.64,0.5,14.64,0,0,0
Distance,3236.59,3845.09,3817.21,907.8,3894.52,3000.23,4647.65,3929.01,1216.78,3098.91,502.31,2717.39,2448.2,4972.41,0
Total Counts,8091.47,9612.72,9543.03,2269.5,9736.3,7500.58,11619.12,9822.53,3041.95,7747.28,1255.76,6793.47,6120.5,12431.03,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 21:01:50
Interval Count,26.8,45.37,44.24,0,61.22,44.62,62.28,38.97,6.88,36.42,4.68,48.13,0,27.05,0
Average m/min.,10.72,18.16,17.71,0,24.52,17.87,24.94,15.61,2.75,14.58,1.87,19.25,0,10.82,0
Distance,3247.31,3863.24,3834.91,907.8,3919.01,3018.08,4672.56,3944.6,1219.53,3113.48,504.18,2736.64,2448.2,4983.23,0
Total Counts,8118.28,9658.09,9587.26,2269.5,9797.53,7545.2,11681.39,9861.5,3048.83,7783.7,1260.45,6841.61,6120.5,12458.08,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 21:02:50
Interval Count,40.87,31.97,32.5,0,60.63,51.74,63.05,2.93,11.54,39.67,3.92,50.41,0,34,0
Average m/min.,16.34,12.78,12.99,0,24.22,20.66,25.18,1.17,4.61,15.86,1.57,20.16,0,13.6,0
Distance,3263.66,3876.03,3847.91,907.8,3943.26,3038.77,4697.78,3945.77,1224.15,3129.35,505.75,2756.81,2448.2,4996.83,0
Total Counts,8159.14,9690.07,9619.76,2269.5,9858.16,7596.93,11744.45,9864.43,3060.37,7823.37,1264.37,6892.01,6120.5,12492.08,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 21:03:50
Interval Count,36.13,50.53,14.34,8.64,23.82,25.93,53.11,33.08,10.22,42.8,3.37,32.47,0,35.53,0
Average m/min.,14.45,20.22,5.73,3.46,9.54,10.39,21.26,13.25,4.09,17.13,1.34,12.98,0,14.21,0
Distance,3278.11,3896.24,3853.64,911.26,3952.79,3049.15,4719.02,3959.01,1228.24,3146.47,507.09,2769.79,2448.2,5011.04,0
Total Counts,8195.28,9740.59,9634.11,2278.14,9881.97,7622.87,11797.55,9897.51,3070.59,7866.17,1267.74,6924.49,6120.5,12527.61,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 21:04:50
Interval Count,14.37,49.7,0,16.09,59.29,50.28,0,57.45,4.14,0.53,1.37,24.71,10.89,35.13,0
Average m/min.,5.75,19.87,0,6.42,23.69,20.08,0,22.94,1.65,0.21,0.55,9.89,4.36,14.05,0
Distance,3283.86,3916.12,3853.64,917.69,3976.51,3069.26,4719.02,3981.98,1229.89,3146.68,507.64,2779.68,2452.56,5025.09,0
Total Counts,8209.64,9790.29,9634.11,2294.24,9941.26,7673.14,11797.55,9954.96,3074.74,7866.7,1269.11,6949.2,6131.39,12562.74,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 21:05:50
Interval Count,44.24,2.36,0,8.53,59.13,43.03,0.01,57.25,7.76,53.13,4.63,9.22,48.21,0.72,0
Average m/min.,17.69,0.94,0,3.42,23.67,17.23,0.01,22.92,3.11,21.26,1.85,3.69,19.27,0.29,0
Distance,3301.55,3917.06,3853.64,921.11,4000.16,3086.47,4719.03,4004.88,1233,3167.93,509.49,2783.37,2471.84,5025.38,0
Total Counts,8253.88,9792.64,9634.11,2302.76,10000.39,7716.17,11797.57,10012.21,3082.5,7919.83,1273.74,6958.42,6179.61,12563.46,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 21:06:50
Interval Count,5.03,0,0,0.26,57.24,54.08,0,48.45,14.42,49.36,0.79,0,3.36,18.67,0
Average m/min.,2.01,0,0,0.1,22.86,21.6,0,19.35,5.76,19.72,0.32,0,1.34,7.47,0
Distance,3303.56,3917.06,3853.64,921.21,4023.05,3108.1,4719.03,4024.26,1238.77,3187.67,509.81,2783.37,2473.18,5032.85,0
Total Counts,8258.91,9792.64,9634.11,2303.03,10057.63,7770.25,11797.57,10060.66,3096.92,7969.18,1274.53,6958.42,6182.96,12582.13,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
 21:07:50
